AIC BIC aBIC DIC
msst_wide_bayes_r51 NA NA NA NA
msst_long_bayes_r51 NA NA NA 41655.769
cuts_wide_ml_r51 -999 -999 -999 -999
cuts_long_ml_r51 -999 -999 -999 -999
cuts_wide_bayes_r51 NA NA NA NA
cuts_long_bayes_r51 NA NA NA 39533.248
tso_wide_ml_r51 39637.829 39697.748 39625.108 NA
tso_wide_bayes_r51 NA NA NA NA
tso_long_bayes_r51 NA NA NA 35314.399
msst_wide_ml_r52 41823.813 41865.496 41814.964 NA
msst_long_ml_r52 41820.121 41916.222 41865.384 NA
msst_wide_bayes_r52 NA NA NA NA
msst_long_bayes_r52 NA NA NA 41410.106
cuts_wide_ml_r52 -999 -999 -999 -999
cuts_long_ml_r52 -999 -999 -999 -999
cuts_wide_bayes_r52 NA NA NA NA
cuts_long_bayes_r52 NA NA NA 39272.864
tso_wide_ml_r52 39373.578 39433.497 39360.857 NA
tso_wide_bayes_r52 NA NA NA NA
tso_long_bayes_r52 NA NA NA 34902.849
msst_wide_ml_r53 42818.742 42860.425 42809.893 NA
msst_long_ml_r53 42815.212 42911.313 42860.475 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 42416.282
cuts_wide_ml_r53 -999 -999 -999 -999
cuts_long_ml_r53 -999 -999 -999 -999
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 39624.311
tso_wide_ml_r53 39807.599 39867.518 39794.878 NA
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 35302.006
msst_wide_ml_r54 42171.842 42213.525 42162.993 NA
msst_long_ml_r54 42166.401 42262.503 42211.665 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 41712.737
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 -999 -999 -999 -999
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 39562.481
tso_wide_ml_r54 39643.775 39703.694 39631.055 NA
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 35412.122
msst_wide_ml_r55 42521.801 42563.484 42512.952 NA
msst_long_ml_r55 42517.175 42613.276 42562.438 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 42040.146
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 -999 -999 -999 -999
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 39597.919
tso_wide_ml_r55 39737.054 39796.973 39724.333 NA
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 35229.295
msst_wide_ml_r56 42308.103 42349.786 42299.254 NA
msst_long_ml_r56 42303.674 42399.776 42348.938 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 41869.335
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 -999 -999 -999 -999
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 39453.512
tso_wide_ml_r56 39565.971 39625.89 39553.25 NA
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 35139.826
msst_wide_ml_r57 42087.826 42129.509 42078.977 NA
msst_long_ml_r57 42084.228 42180.33 42129.491 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 41651.432
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 -999 -999 -999 -999
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 39478.051
tso_wide_ml_r57 39555.951 39615.87 39543.23 NA
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 35181.378
msst_wide_ml_r58 41803.082 41844.765 41794.233 NA
msst_long_ml_r58 41799.696 41895.798 41844.96 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 41381.601
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 -999 -999 -999 -999
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 39533.536
tso_wide_ml_r58 39701.304 39761.223 39688.584 NA
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 35138.631
msst_wide_ml_r59 42094.605 42136.288 42085.756 NA
msst_long_ml_r59 42091.171 42187.273 42136.434 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 41669.702
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 -999 -999 -999 -999
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 39645.89
tso_wide_ml_r59 39805.773 39865.692 39793.052 NA
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 35433.148
msst_wide_ml_r60 42160.75 42202.432 42151.9 NA
msst_long_ml_r60 42156.837 42252.939 42202.101 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 41706.728
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 -999 -999 -999 -999
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 39644.958
tso_wide_ml_r60 39812.769 39872.687 39800.048 NA
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 35390.763
msst_wide_ml_r61 42221.866 42263.549 42213.017 NA
msst_long_ml_r61 42218.061 42314.163 42263.325 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 41792.45
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 -999 -999 -999 -999
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 39626.958
tso_wide_ml_r61 39775.756 39835.675 39763.035 NA
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 35418.707
msst_wide_ml_r62 42235.173 42276.856 42226.324 NA
msst_long_ml_r62 42230.97 42327.072 42276.234 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 41803.66
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 -999 -999 -999 -999
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 39595.825
tso_wide_ml_r62 39713.182 39773.101 39700.461 NA
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 35191.855
msst_wide_ml_r63 42209.069 42250.752 42200.219 NA
msst_long_ml_r63 42205.225 42301.327 42250.489 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 41777.914
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 -999 -999 -999 -999
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 39575.559
tso_wide_ml_r63 39616.914 39676.833 39604.193 NA
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 35078.606
msst_wide_ml_r64 41936.833 41978.516 41927.984 NA
msst_long_ml_r64 41932.858 42028.96 41978.121 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 41506.867
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 -999 -999 -999 -999
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 39526.537
tso_wide_ml_r64 39582.756 39642.675 39570.035 NA
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 35215.848
msst_wide_ml_r65 42372.159 42413.842 42363.31 NA
msst_long_ml_r65 42366.873 42462.975 42412.137 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 41890.414
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 -999 -999 -999 -999
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 39723.57
tso_wide_ml_r65 39858.647 39918.566 39845.926 NA
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 35585.74
msst_wide_ml_r66 42324.843 42366.525 42315.993 NA
msst_long_ml_r66 42321.136 42417.238 42366.399 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 41902.656
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 -999 -999 -999 -999
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 39623.518
tso_wide_ml_r66 39805.078 39864.997 39792.357 NA
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 35224.193
msst_wide_ml_r67 42165.785 42207.467 42156.935 NA
msst_long_ml_r67 42162.207 42258.308 42207.47 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 41757.178
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 -999 -999 -999 -999
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 39986.761
tso_wide_ml_r67 39957.389 40017.308 39944.669 NA
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 35452.307
msst_wide_ml_r68 42210.023 42251.706 42201.174 NA
msst_long_ml_r68 42205.475 42301.577 42250.739 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 41732.639
cuts_wide_ml_r68 -999 -999 -999 -999
cuts_long_ml_r68 -999 -999 -999 -999
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 39612.531
tso_wide_ml_r68 39687.448 39747.367 39674.727 NA
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 35271.072
msst_wide_ml_r69 42313.971 42355.653 42305.121 NA
msst_long_ml_r69 42309.848 42405.95 42355.112 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 41868.922
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 -999 -999 -999 -999
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 39489.804
tso_wide_ml_r69 39679.144 39739.063 39666.423 NA
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 35373.47
msst_wide_ml_r70 42666.752 42708.435 42657.903 NA
msst_long_ml_r70 42662.582 42758.684 42707.846 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 42230.302
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 -999 -999 -999 -999
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 39725.492
tso_wide_ml_r70 39810.887 39870.806 39798.166 NA
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 35334.375
msst_wide_ml_r71 42332.043 42373.726 42323.194 NA
msst_long_ml_r71 42328.371 42424.473 42373.635 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 41895.474
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 -999 -999 -999 -999
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 39572.884
tso_wide_ml_r71 39697.225 39757.144 39684.505 NA
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 35178.131
msst_wide_ml_r72 42424.697 42466.38 42415.848 NA
msst_long_ml_r72 42419.378 42515.48 42464.642 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 41942.357
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 -999 -999 -999 -999
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 39696.598
tso_wide_ml_r72 39753.709 39813.628 39740.989 NA
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 35483.116
msst_wide_ml_r73 42148.768 42190.451 42139.919 NA
msst_long_ml_r73 42144.442 42240.544 42189.706 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 41725.803
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 -999 -999 -999 -999
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 39495.582
tso_wide_ml_r73 39492.897 39552.816 39480.176 NA
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 35155.149
msst_wide_ml_r74 42121.959 42163.642 42113.11 NA
msst_long_ml_r74 42118.382 42214.484 42163.646 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 41699.851
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 -999 -999 -999 -999
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 39711.191
tso_wide_ml_r74 39841.605 39901.524 39828.884 NA
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 35574.486
msst_wide_ml_r75 42431.683 42473.366 42422.834 NA
msst_long_ml_r75 42427.804 42523.906 42473.068 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 41984.975
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 -999 -999 -999 -999
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 39337.578
tso_wide_ml_r75 39492.874 39552.793 39480.153 NA
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 35102.331
msst_wide_ml_r76 42353.551 42395.234 42344.702 NA
msst_long_ml_r76 42349.408 42445.51 42394.672 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 41902.494
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 -999 -999 -999 -999
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 39573.732
tso_wide_ml_r76 39698.62 39758.539 39685.9 NA
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 35282.341
msst_wide_ml_r77 41546.411 41588.094 41537.562 NA
msst_long_ml_r77 41542.729 41638.831 41587.993 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 41126.109
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 -999 -999 -999 -999
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 39507.695
tso_wide_ml_r77 39541.309 39601.228 39528.588 NA
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 35182.972
msst_wide_ml_r78 42487.238 42528.921 42478.389 NA
msst_long_ml_r78 42483.758 42579.86 42529.022 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 42080.585
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 -999 -999 -999 -999
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 39813.564
tso_wide_ml_r78 39928.54 39988.459 39915.819 NA
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 35491.285
msst_wide_ml_r79 42073.793 42115.476 42064.944 NA
msst_long_ml_r79 42070.08 42166.182 42115.344 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 41662.984
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 -999 -999 -999 -999
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 39283.322
tso_wide_ml_r79 39330.45 39390.369 39317.729 NA
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 34925.957
msst_wide_ml_r80 42193.22 42234.903 42184.371 NA
msst_long_ml_r80 42189.117 42285.219 42234.381 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 41753.92
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 -999 -999 -999 -999
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 39591.756
tso_wide_ml_r80 39698.726 39758.645 39686.005 NA
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 35351.883
msst_wide_ml_r81 42339.348 42381.031 42330.499 NA
msst_long_ml_r81 42335.728 42431.83 42380.992 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 41934.277
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 -999 -999 -999 -999
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 39521.033
tso_wide_ml_r81 39633.543 39693.462 39620.822 NA
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 35058.2
msst_wide_ml_r82 42640.831 42682.513 42631.981 NA
msst_long_ml_r82 42637.361 42733.463 42682.625 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 42195.197
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 -999 -999 -999 -999
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 39857.859
tso_wide_ml_r82 40019.811 40079.73 40007.09 NA
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 35588.124
msst_wide_ml_r83 42301.4 42343.082 42292.55 NA
msst_long_ml_r83 42296.034 42392.136 42341.298 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 41804.928
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 -999 -999 -999 -999
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 39454.71
tso_wide_ml_r83 39554.29 39614.209 39541.569 NA
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 35178.784
msst_wide_ml_r84 42060.78 42102.463 42051.931 NA
msst_long_ml_r84 42057.449 42153.551 42102.713 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 41650.439
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 -999 -999 -999 -999
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 39663.884
tso_wide_ml_r84 39797.635 39857.554 39784.914 NA
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 35384.361
msst_wide_ml_r85 42380.226 42421.908 42371.376 NA
msst_long_ml_r85 42376.496 42472.598 42421.76 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 41968.861
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 -999 -999 -999 -999
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 39588.98
tso_wide_ml_r85 39680.649 39740.568 39667.928 NA
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 35341.233
msst_wide_ml_r86 42206.758 42248.441 42197.909 NA
msst_long_ml_r86 42203.347 42299.449 42248.611 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 41785.109
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 -999 -999 -999 -999
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 39642.369
tso_wide_ml_r86 39544.293 39604.212 39531.572 NA
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 35310.789
msst_wide_ml_r87 42752.188 42793.871 42743.339 NA
msst_long_ml_r87 42748.7 42844.802 42793.964 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 42335.315
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 -999 -999 -999 -999
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 39743.353
tso_wide_ml_r87 39873.295 39933.214 39860.574 NA
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 35498.57
msst_wide_ml_r88 42681.794 42723.477 42672.945 NA
msst_long_ml_r88 42678.06 42774.162 42723.324 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 42250.165
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 -999 -999 -999 -999
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 39899.804
tso_wide_ml_r88 39933.194 39993.113 39920.473 NA
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 35510.004
msst_wide_ml_r89 42393.209 42434.892 42384.36 NA
msst_long_ml_r89 42389.558 42485.659 42434.821 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 42005.795
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 -999 -999 -999 -999
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 39835.828
tso_wide_ml_r89 39890.425 39950.344 39877.704 NA
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 35565.491
msst_wide_ml_r90 42548.097 42589.779 42539.247 NA
msst_long_ml_r90 42544.116 42640.218 42589.38 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 42141.8
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 -999 -999 -999 -999
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 39757.242
tso_wide_ml_r90 39860.809 39920.728 39848.088 NA
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 35522.366
msst_wide_ml_r91 42424.169 42465.852 42415.32 NA
msst_long_ml_r91 42420.704 42516.806 42465.968 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 41993.576
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 -999 -999 -999 -999
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 39922.821
tso_wide_ml_r91 39946.414 40006.333 39933.693 NA
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 35588.448
msst_wide_ml_r92 42428.629 42470.312 42419.78 NA
msst_long_ml_r92 42424.11 42520.212 42469.373 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 41954.257
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 -999 -999 -999 -999
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 39136.3
tso_wide_ml_r92 39249.38 39309.299 39236.659 NA
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 34717.223
msst_wide_ml_r93 42251.408 42293.091 42242.559 NA
msst_long_ml_r93 42247.782 42343.883 42293.045 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 41819.887
cuts_wide_ml_r93 -999 -999 -999 -999
cuts_long_ml_r93 -999 -999 -999 -999
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 39328.423
tso_wide_ml_r93 39595.48 39655.399 39582.76 NA
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 35119.379
msst_wide_ml_r94 42589.64 42631.323 42580.79 NA
msst_long_ml_r94 42585.767 42681.869 42631.031 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 42171.323
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 -999 -999 -999 -999
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 39886.908
tso_wide_ml_r94 40057.248 40117.167 40044.527 NA
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 35630.619
msst_wide_ml_r95 42513.623 42555.306 42504.774 NA
msst_long_ml_r95 42509.642 42605.744 42554.906 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 42077.368
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 -999 -999 -999 -999
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 39661.655
tso_wide_ml_r95 39780.144 39840.063 39767.423 NA
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 35347.459
msst_wide_ml_r96 41971.084 42012.766 41962.234 NA
msst_long_ml_r96 41967.066 42063.168 42012.329 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 41536.265
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 -999 -999 -999 -999
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 39401.755
tso_wide_ml_r96 39545.01 39604.929 39532.289 NA
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 35110.468
msst_wide_ml_r97 42220.473 42262.155 42211.623 NA
msst_long_ml_r97 42215.938 42312.04 42261.201 NA
msst_wide_bayes_r97 NA NA NA NA
msst_long_bayes_r97 NA NA NA 41729.546
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 -999 -999 -999 -999
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 39431.115
tso_wide_ml_r97 39645.226 39705.145 39632.505 NA
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 35428.818
msst_wide_ml_r98 42180.617 42222.3 42171.768 NA
msst_long_ml_r98 42176.765 42272.867 42222.029 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 41743.981
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 -999 -999 -999 -999
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 39513.048
tso_wide_ml_r98 39613.025 39672.944 39600.304 NA
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 35239.715
msst_wide_ml_r99 41864.828 41906.51 41855.978 NA
msst_long_ml_r99 41860.873 41956.975 41906.137 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 41411.986
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 -999 -999 -999 -999
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 39457.282
tso_wide_ml_r99 39550.445 39610.364 39537.724 NA
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 35085.075
msst_wide_ml_r100 43158.393 43200.075 43149.543 NA
msst_long_ml_r100 43154.261 43250.363 43199.525 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 42707.108
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 -999 -999 -999 -999
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 39491.368
tso_wide_ml_r100 39732.257 39792.176 39719.536 NA
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 35233.513
