AIC BIC aBIC DIC
msst_long_ml_r49 42988.855 43084.956 43034.118 NA
msst_wide_bayes_r49 NA NA NA NA
msst_long_bayes_r49 NA NA NA 42500.134
cuts_wide_ml_r49 39842.45 39894.554 39831.389 NA
cuts_long_ml_r49 39842.45 39962.578 39899.03 NA
cuts_wide_bayes_r49 NA NA NA NA
cuts_long_bayes_r49 NA NA NA 38957.319
tso_wide_ml_r49 39848.26 39908.179 39835.539 NA
tso_wide_bayes_r49 NA NA NA NA
tso_long_bayes_r49 NA NA NA 35273.694
msst_wide_ml_r50 43110.177 43151.86 43101.328 NA
msst_long_ml_r50 43105.841 43201.943 43151.105 NA
msst_wide_bayes_r50 NA NA NA NA
msst_long_bayes_r50 NA NA NA 42606.634
cuts_wide_ml_r50 40019.348 40071.451 40008.286 NA
cuts_long_ml_r50 40019.348 40139.475 40075.927 NA
cuts_wide_bayes_r50 NA NA NA NA
cuts_long_bayes_r50 NA NA NA 39100.835
tso_wide_ml_r50 40021.118 40081.037 40008.397 NA
tso_wide_bayes_r50 NA NA NA NA
tso_long_bayes_r50 NA NA NA 35513.334
msst_wide_ml_r51 43470.378 43512.061 43461.529 NA
msst_long_ml_r51 43465.976 43562.078 43511.24 NA
msst_wide_bayes_r51 NA NA NA NA
msst_long_bayes_r51 NA NA NA 42958.059
cuts_wide_ml_r51 39994.542 40046.646 39983.48 NA
cuts_long_ml_r51 39994.542 40114.67 40051.122 NA
cuts_wide_bayes_r51 NA NA NA NA
cuts_long_bayes_r51 NA NA NA 39061.013
tso_wide_ml_r51 39998.736 40058.655 39986.015 NA
tso_wide_bayes_r51 NA NA NA NA
tso_long_bayes_r51 NA NA NA 35365.16
msst_wide_ml_r52 43470.381 43512.063 43461.531 NA
msst_long_ml_r52 43465.476 43561.578 43510.74 NA
msst_wide_bayes_r52 NA NA NA NA
msst_long_bayes_r52 NA NA NA 42976.089
cuts_wide_ml_r52 40097.71 40149.814 40086.649 NA
cuts_long_ml_r52 40097.71 40217.838 40154.29 NA
cuts_wide_bayes_r52 NA NA NA NA
cuts_long_bayes_r52 NA NA NA 39188.578
tso_wide_ml_r52 40092.795 40152.713 40080.074 NA
tso_wide_bayes_r52 NA NA NA NA
tso_long_bayes_r52 NA NA NA 35562.881
msst_wide_ml_r53 43111.341 43153.024 43102.492 NA
msst_long_ml_r53 43106.968 43203.07 43152.232 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 42627.859
cuts_wide_ml_r53 39856.155 39908.258 39845.093 NA
cuts_long_ml_r53 39856.155 39976.282 39912.734 NA
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 38957.735
tso_wide_ml_r53 39855.513 39915.432 39842.792 NA
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 35450.321
msst_wide_ml_r54 43410.334 43452.016 43401.484 NA
msst_long_ml_r54 43406.27 43502.371 43451.533 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 42925.491
cuts_wide_ml_r54 40144.977 40197.08 40133.915 NA
cuts_long_ml_r54 40144.977 40265.104 40201.556 NA
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 39235.498
tso_wide_ml_r54 40148.758 40208.677 40136.037 NA
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 35699.041
msst_wide_ml_r55 43738.163 43779.845 43729.313 NA
msst_long_ml_r55 43733.504 43829.606 43778.768 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 43236.395
cuts_wide_ml_r55 40021.123 40073.227 40010.062 NA
cuts_long_ml_r55 40021.123 40141.251 40077.703 NA
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 39074.052
tso_wide_ml_r55 40022.219 40082.138 40009.498 NA
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 35463.408
msst_wide_ml_r56 43284.513 43326.195 43275.663 NA
msst_long_ml_r56 43280.171 43376.273 43325.435 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 42777.652
cuts_wide_ml_r56 39967.344 40019.447 39956.282 NA
cuts_long_ml_r56 39967.344 40087.471 40023.924 NA
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 39030.671
tso_wide_ml_r56 39966.731 40026.65 39954.01 NA
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 35289.463
msst_wide_ml_r57 43459.026 43500.709 43450.177 NA
msst_long_ml_r57 43454.616 43550.718 43499.88 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 42982.954
cuts_wide_ml_r57 40275.852 40327.955 40264.79 NA
cuts_long_ml_r57 40275.852 40395.979 40332.432 NA
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 39397.027
tso_wide_ml_r57 40281.207 40341.126 40268.486 NA
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 35616.734
msst_wide_ml_r58 42885.327 42927.009 42876.477 NA
msst_long_ml_r58 42881.038 42977.139 42926.301 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 42391.047
cuts_wide_ml_r58 39808.867 39860.971 39797.806 NA
cuts_long_ml_r58 39808.867 39928.995 39865.447 NA
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 38916.87
tso_wide_ml_r58 39813.816 39873.735 39801.095 NA
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 35314.833
msst_wide_ml_r59 43061.29 43102.973 43052.441 NA
msst_long_ml_r59 43056.802 43152.904 43102.065 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 42569.572
cuts_wide_ml_r59 39925.331 39977.434 39914.269 NA
cuts_long_ml_r59 39925.331 40045.458 39981.91 NA
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 39030.341
tso_wide_ml_r59 39928.482 39988.401 39915.761 NA
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 35346.692
msst_wide_ml_r60 43465.937 43507.62 43457.088 NA
msst_long_ml_r60 43461.482 43557.584 43506.746 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 42978.013
cuts_wide_ml_r60 40012.557 40064.66 40001.495 NA
cuts_long_ml_r60 40012.557 40132.684 40069.137 NA
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 39077.677
tso_wide_ml_r60 40013.839 40073.758 40001.118 NA
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 35404.909
msst_wide_ml_r61 43186.758 43228.441 43177.908 NA
msst_long_ml_r61 43182.296 43278.398 43227.56 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 42693.862
cuts_wide_ml_r61 40035.783 40087.886 40024.721 NA
cuts_long_ml_r61 40035.783 40155.91 40092.362 NA
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 39140.961
tso_wide_ml_r61 40039.874 40099.793 40027.153 NA
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 35542.003
msst_wide_ml_r62 43184.488 43226.171 43175.639 NA
msst_long_ml_r62 43180.554 43276.656 43225.818 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 42717.21
cuts_wide_ml_r62 40007.479 40059.583 39996.418 NA
cuts_long_ml_r62 40007.479 40127.607 40064.059 NA
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 39110.576
tso_wide_ml_r62 40012.292 40072.211 39999.571 NA
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 35348.387
msst_wide_ml_r63 42852.152 42893.835 42843.303 NA
msst_long_ml_r63 42847.889 42943.991 42893.153 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 42350.589
cuts_wide_ml_r63 39944.328 39996.431 39933.266 NA
cuts_long_ml_r63 39944.328 40064.455 40000.908 NA
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 39038.725
tso_wide_ml_r63 39947.814 40007.733 39935.093 NA
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 35377.143
msst_wide_ml_r64 42535.944 42577.627 42527.095 NA
msst_long_ml_r64 42531.692 42627.794 42576.956 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 42051.296
cuts_wide_ml_r64 39753.962 39806.065 39742.9 NA
cuts_long_ml_r64 39753.962 39874.089 39810.541 NA
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 38886.169
tso_wide_ml_r64 39756.756 39816.675 39744.035 NA
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 35162.653
msst_wide_ml_r65 42701.045 42742.728 42692.196 NA
msst_long_ml_r65 42696.685 42792.787 42741.948 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 42219.714
cuts_wide_ml_r65 40059.247 40111.35 40048.185 NA
cuts_long_ml_r65 40059.247 40179.374 40115.827 NA
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 39219.898
tso_wide_ml_r65 40062.084 40122.003 40049.363 NA
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 35522.154
msst_wide_ml_r66 43362.832 43404.515 43353.983 NA
msst_long_ml_r66 43358.69 43454.792 43403.954 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 42878.005
cuts_wide_ml_r66 40303.663 40355.767 40292.602 NA
cuts_long_ml_r66 40303.664 40423.791 40360.243 NA
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 39418.96
tso_wide_ml_r66 40306.581 40366.5 40293.86 NA
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 35740.452
msst_wide_ml_r67 43549.935 43591.618 43541.086 NA
msst_long_ml_r67 43545.146 43641.248 43590.41 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 43060.334
cuts_wide_ml_r67 40116.539 40168.643 40105.478 NA
cuts_long_ml_r67 40116.539 40236.667 40173.119 NA
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 39213.754
tso_wide_ml_r67 40117.892 40177.81 40105.171 NA
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 35648.983
msst_wide_ml_r68 42892.308 42933.99 42883.458 NA
msst_long_ml_r68 42887.625 42983.727 42932.889 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 42379.012
cuts_wide_ml_r68 40002.088 40054.191 39991.026 NA
cuts_long_ml_r68 40002.088 40122.215 40058.668 NA
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 39116.177
tso_wide_ml_r68 40006.92 40066.839 39994.199 NA
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 35548.114
msst_wide_ml_r69 43167.231 43208.914 43158.382 NA
msst_long_ml_r69 43162.61 43258.712 43207.873 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 42659.637
cuts_wide_ml_r69 40098.866 40150.969 40087.804 NA
cuts_long_ml_r69 40098.866 40218.993 40155.446 NA
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 39198.44
tso_wide_ml_r69 40093.521 40153.44 40080.8 NA
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 35386.066
msst_wide_ml_r70 42779.067 42820.749 42770.217 NA
msst_long_ml_r70 42774.556 42870.658 42819.819 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 42252.076
cuts_wide_ml_r70 39682.771 39734.874 39671.709 NA
cuts_long_ml_r70 39682.771 39802.898 39739.351 NA
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 38750.584
tso_wide_ml_r70 39685.595 39745.514 39672.874 NA
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 35224.549
msst_wide_ml_r71 43149.284 43190.967 43140.435 NA
msst_long_ml_r71 43144.676 43240.778 43189.94 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 42664.709
cuts_wide_ml_r71 39940.627 39992.731 39929.566 NA
cuts_long_ml_r71 39940.627 40060.755 39997.207 NA
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 39055.459
tso_wide_ml_r71 39945.91 40005.829 39933.19 NA
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 35477.047
msst_wide_ml_r72 42943.881 42985.563 42935.031 NA
msst_long_ml_r72 42939.797 43035.898 42985.06 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 42452.509
cuts_wide_ml_r72 40166.665 40218.769 40155.604 NA
cuts_long_ml_r72 40166.665 40286.793 40223.245 NA
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 39291.737
tso_wide_ml_r72 40168.122 40228.041 40155.401 NA
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 35536.638
msst_wide_ml_r73 43699.941 43741.623 43691.091 NA
msst_long_ml_r73 43695.113 43791.215 43740.376 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 43197.827
cuts_wide_ml_r73 40092.013 40144.116 40080.951 NA
cuts_long_ml_r73 40092.013 40212.14 40148.592 NA
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 39158.251
tso_wide_ml_r73 40095.219 40155.138 40082.498 NA
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 35477.244
msst_wide_ml_r74 43594.651 43636.334 43585.802 NA
msst_long_ml_r74 43590.435 43686.537 43635.699 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 43103.115
cuts_wide_ml_r74 40090.91 40143.013 40079.848 NA
cuts_long_ml_r74 40090.91 40211.037 40147.489 NA
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 39153.985
tso_wide_ml_r74 40090.734 40150.653 40078.014 NA
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 35391.875
msst_wide_ml_r75 43432.928 43474.611 43424.079 NA
msst_long_ml_r75 43428.597 43524.699 43473.861 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 42936.007
cuts_wide_ml_r75 39864.042 39916.145 39852.98 NA
cuts_long_ml_r75 39864.042 39984.169 39920.622 NA
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 38930.906
tso_wide_ml_r75 39867.004 39926.923 39854.283 NA
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 35212.578
msst_wide_ml_r76 43061.676 43103.358 43052.826 NA
msst_long_ml_r76 43057.274 43153.376 43102.538 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 42558.884
cuts_wide_ml_r76 40038.072 40090.175 40027.01 NA
cuts_long_ml_r76 40038.072 40158.199 40094.651 NA
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 39130.71
tso_wide_ml_r76 40039.934 40099.853 40027.213 NA
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 35518.406
msst_wide_ml_r77 43616.671 43658.353 43607.821 NA
msst_long_ml_r77 43612.262 43708.364 43657.526 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 43128.249
cuts_wide_ml_r77 39998.447 40050.55 39987.385 NA
cuts_long_ml_r77 39998.447 40118.574 40055.026 NA
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 39068.916
tso_wide_ml_r77 40002.56 40062.478 39989.839 NA
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 35459.414
msst_wide_ml_r78 43272.511 43314.194 43263.662 NA
msst_long_ml_r78 43267.905 43364.006 43313.168 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 42757.29
cuts_wide_ml_r78 40033.597 40085.7 40022.535 NA
cuts_long_ml_r78 40033.597 40153.724 40090.177 NA
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 39119.63
tso_wide_ml_r78 40029.282 40089.201 40016.561 NA
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 35514.851
msst_wide_ml_r79 43343.024 43384.707 43334.175 NA
msst_long_ml_r79 43338.842 43434.944 43384.106 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 42866.279
cuts_wide_ml_r79 40125.309 40177.412 40114.247 NA
cuts_long_ml_r79 40125.309 40245.436 40181.889 NA
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 39233.151
tso_wide_ml_r79 40129.494 40189.413 40116.773 NA
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 35576.885
msst_wide_ml_r80 43713.979 43755.662 43705.13 NA
msst_long_ml_r80 43709.357 43805.459 43754.621 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 43193.634
cuts_wide_ml_r80 39900.304 39952.408 39889.243 NA
cuts_long_ml_r80 39900.304 40020.432 39956.884 NA
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 38926.99
tso_wide_ml_r80 39899.927 39959.846 39887.206 NA
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 35301.444
msst_wide_ml_r81 43266.567 43308.25 43257.718 NA
msst_long_ml_r81 43262.304 43358.406 43307.568 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 42764.782
cuts_wide_ml_r81 39963.792 40015.896 39952.731 NA
cuts_long_ml_r81 39963.792 40083.92 40020.372 NA
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 39041.069
tso_wide_ml_r81 39969.179 40029.098 39956.458 NA
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 35300.289
msst_wide_ml_r82 42927.527 42969.21 42918.678 NA
msst_long_ml_r82 42923.524 43019.626 42968.787 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 42431.372
cuts_wide_ml_r82 40229.358 40281.462 40218.296 NA
cuts_long_ml_r82 40229.358 40349.485 40285.938 NA
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 39348.435
tso_wide_ml_r82 40233.761 40293.68 40221.04 NA
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 35699.774
msst_wide_ml_r83 43598.861 43640.543 43590.011 NA
msst_long_ml_r83 43593.916 43690.018 43639.18 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 43112.399
cuts_wide_ml_r83 39984.51 40036.613 39973.448 NA
cuts_long_ml_r83 39984.51 40104.637 40041.09 NA
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 39069.734
tso_wide_ml_r83 39985.948 40045.867 39973.227 NA
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 35480.359
msst_wide_ml_r84 43313.441 43355.123 43304.591 NA
msst_long_ml_r84 43308.885 43404.986 43354.148 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 42806.768
cuts_wide_ml_r84 40130.751 40182.854 40119.689 NA
cuts_long_ml_r84 40130.751 40250.878 40187.33 NA
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 39215.96
tso_wide_ml_r84 40134.495 40194.414 40121.774 NA
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 35602.541
msst_wide_ml_r85 43069.051 43110.734 43060.202 NA
msst_long_ml_r85 43064.501 43160.603 43109.765 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 42547.607
cuts_wide_ml_r85 40016.171 40068.275 40005.11 NA
cuts_long_ml_r85 40016.171 40136.299 40072.751 NA
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 39095.966
tso_wide_ml_r85 40015.062 40074.981 40002.341 NA
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 35356.103
msst_wide_ml_r86 43127.606 43169.289 43118.757 NA
msst_long_ml_r86 43123.064 43219.165 43168.327 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 42622.175
cuts_wide_ml_r86 40042.644 40094.747 40031.582 NA
cuts_long_ml_r86 40042.644 40162.771 40099.224 NA
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 39141.653
tso_wide_ml_r86 40047.166 40107.085 40034.445 NA
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 35446.484
msst_wide_ml_r87 43048.021 43089.704 43039.172 NA
msst_long_ml_r87 43043.206 43139.308 43088.47 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 42526.7
cuts_wide_ml_r87 39956.415 40008.519 39945.354 NA
cuts_long_ml_r87 39956.415 40076.543 40012.995 NA
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 39048.437
tso_wide_ml_r87 39953.561 40013.48 39940.84 NA
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 35345.939
msst_wide_ml_r88 43047.393 43089.076 43038.544 NA
msst_long_ml_r88 43043.122 43139.224 43088.386 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 42517.295
cuts_wide_ml_r88 40120.287 40172.39 40109.225 NA
cuts_long_ml_r88 40120.287 40240.414 40176.867 NA
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 39202.444
tso_wide_ml_r88 40117.376 40177.295 40104.655 NA
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 35588.648
msst_wide_ml_r89 43199.926 43241.609 43191.077 NA
msst_long_ml_r89 43195.539 43291.641 43240.803 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 42703.783
cuts_wide_ml_r89 40104.191 40156.294 40093.129 NA
cuts_long_ml_r89 40104.191 40224.318 40160.77 NA
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 39195.252
tso_wide_ml_r89 40108.739 40168.658 40096.018 NA
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 35547.853
msst_wide_ml_r90 42622.197 42663.88 42613.348 NA
msst_long_ml_r90 42618.347 42714.449 42663.611 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 42143.799
cuts_wide_ml_r90 40131.901 40184.005 40120.84 NA
cuts_long_ml_r90 40131.901 40252.028 40188.481 NA
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 39291.964
tso_wide_ml_r90 40134.878 40194.796 40122.157 NA
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 35563.291
msst_wide_ml_r91 42805.785 42847.467 42796.935 NA
msst_long_ml_r91 42801.495 42897.596 42846.758 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 42319.91
cuts_wide_ml_r91 39935.669 39987.772 39924.607 NA
cuts_long_ml_r91 39935.669 40055.796 39992.248 NA
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 39065.08
tso_wide_ml_r91 39940.538 40000.457 39927.817 NA
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 35455.412
msst_wide_ml_r92 43135.261 43176.944 43126.412 NA
msst_long_ml_r92 43131.085 43227.187 43176.349 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 42624.214
cuts_wide_ml_r92 40180.237 40232.34 40169.175 NA
cuts_long_ml_r92 40180.237 40300.364 40236.816 NA
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 39267.571
tso_wide_ml_r92 40176.051 40235.97 40163.331 NA
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 35632.036
msst_wide_ml_r93 42757.544 42799.227 42748.695 NA
msst_long_ml_r93 42753.431 42849.533 42798.695 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 42262.832
cuts_wide_ml_r93 39955.045 40007.148 39943.983 NA
cuts_long_ml_r93 39955.045 40075.172 40011.624 NA
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 39065.221
tso_wide_ml_r93 39958.456 40018.375 39945.735 NA
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 35324.974
msst_wide_ml_r94 43017.599 43059.282 43008.75 NA
msst_long_ml_r94 43013.348 43109.45 43058.612 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 42522.507
cuts_wide_ml_r94 39928.474 39980.577 39917.412 NA
cuts_long_ml_r94 39928.474 40048.601 39985.053 NA
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 39032.452
tso_wide_ml_r94 39933.582 39993.501 39920.861 NA
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 35388.566
msst_wide_ml_r95 43279.225 43320.907 43270.375 NA
msst_long_ml_r95 43274.812 43370.914 43320.076 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 42764.406
cuts_wide_ml_r95 40310.206 40362.309 40299.144 NA
cuts_long_ml_r95 40310.206 40430.333 40366.786 NA
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 39410.891
tso_wide_ml_r95 40315.576 40375.495 40302.855 NA
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 35811.142
msst_wide_ml_r96 43203.22 43244.903 43194.371 NA
msst_long_ml_r96 43199.053 43295.155 43244.316 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 42723.78
cuts_wide_ml_r96 40192.638 40244.741 40181.576 NA
cuts_long_ml_r96 40192.638 40312.765 40249.218 NA
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 39328.956
tso_wide_ml_r96 40196.064 40255.983 40183.344 NA
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 35734.526
msst_wide_ml_r97 43602.222 43643.905 43593.373 NA
msst_long_ml_r97 43597.705 43693.807 43642.968 NA
msst_wide_bayes_r97 NA NA NA NA
