AIC BIC aBIC DIC
cuts_wide_ml_r51 -999 -999 -999 -999
cuts_long_ml_r51 77816.664 77950.654 77887.1 NA
cuts_wide_bayes_r51 NA NA NA NA
cuts_long_bayes_r51 NA NA NA 77455.705
tso_wide_ml_r51 -999 -999 -999 -999
tso_wide_bayes_r51 NA NA NA NA
tso_long_bayes_r51 NA NA NA 70493.038
msst_wide_ml_r52 77676.249 77717.931 77667.399 NA
msst_long_ml_r52 77676.28 77783.472 77732.629 NA
msst_wide_bayes_r52 NA NA NA NA
msst_long_bayes_r52 NA NA NA 77334.285
cuts_wide_ml_r52 -999 -999 -999 -999
cuts_long_ml_r52 -999 -999 -999 -999
cuts_wide_bayes_r52 NA NA NA NA
cuts_long_bayes_r52 NA NA NA 77340.823
tso_wide_ml_r52 -999 -999 -999 -999
tso_wide_bayes_r52 NA NA NA NA
tso_long_bayes_r52 NA NA NA 70181.055
msst_wide_ml_r53 77979.659 78021.342 77970.81 NA
msst_long_ml_r53 77979.837 78087.029 78036.185 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 77631.648
cuts_wide_ml_r53 -999 -999 -999 -999
cuts_long_ml_r53 77987.282 78121.273 78057.718 NA
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 77635.494
tso_wide_ml_r53 -999 -999 -999 -999
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 70298.929
msst_wide_ml_r54 77644.487 77686.169 77635.637 NA
msst_long_ml_r54 77644.449 77751.641 77700.798 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 77312.552
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 77652.291 77786.281 77722.726 NA
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 77319.726
tso_wide_ml_r54 -999 -999 -999 -999
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 70177.624
msst_wide_ml_r55 77508.864 77550.547 77500.015 NA
msst_long_ml_r55 77509.076 77616.269 77565.425 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 77186.801
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 77517.21 77651.201 77587.646 NA
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 77187.384
tso_wide_ml_r55 -999 -999 -999 -999
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 69967.229
msst_wide_ml_r56 77657.479 77699.162 77648.63 NA
msst_long_ml_r56 77657.222 77764.414 77713.57 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 77332.281
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 -999 -999 -999 -999
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 77339.472
tso_wide_ml_r56 -999 -999 -999 -999
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 70151.829
msst_wide_ml_r57 77817.991 77859.674 77809.142 NA
msst_long_ml_r57 77817.916 77925.109 77874.265 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 77486.719
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 -999 -999 -999 -999
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 77490.268
tso_wide_ml_r57 -999 -999 -999 -999
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 70267.536
msst_wide_ml_r58 77752.468 77794.151 77743.619 NA
msst_long_ml_r58 77752.664 77859.856 77809.012 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 77414.106
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 77759.068 77893.058 77829.504 NA
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 77414.093
tso_wide_ml_r58 -999 -999 -999 -999
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 70298.389
msst_wide_ml_r59 78058.083 78099.766 78049.234 NA
msst_long_ml_r59 78058.13 78165.322 78114.478 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 77713.929
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 -999 -999 -999 -999
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 77720.909
tso_wide_ml_r59 -999 -999 -999 -999
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 70525.44
msst_wide_ml_r60 77808.772 77850.455 77799.923 NA
msst_long_ml_r60 77809.005 77916.198 77865.354 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 77464.528
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 77817.443 77951.434 77887.879 NA
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 77466.153
tso_wide_ml_r60 -999 -999 -999 -999
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 70442.474
msst_wide_ml_r61 77795.687 77837.37 77786.838 NA
msst_long_ml_r61 77795.589 77902.781 77851.938 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 77458.713
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 77801.896 77935.886 77872.332 NA
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 77462.734
tso_wide_ml_r61 -999 -999 -999 -999
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 70353.581
msst_wide_ml_r62 77708.35 77750.033 77699.501 NA
msst_long_ml_r62 77708.309 77815.501 77764.657 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 77337.542
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 77716.227 77850.218 77786.663 NA
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 77346.514
tso_wide_ml_r62 -999 -999 -999 -999
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 70004.667
msst_wide_ml_r63 77996.876 78038.558 77988.026 NA
msst_long_ml_r63 77996.949 78104.141 78053.298 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 77661.815
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 78005.024 78139.014 78075.46 NA
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 77663.348
tso_wide_ml_r63 -999 -999 -999 -999
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 70301.012
msst_wide_ml_r64 77613.06 77654.743 77604.211 NA
msst_long_ml_r64 77613.348 77720.54 77669.696 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 77283.698
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 77621.71 77755.7 77692.146 NA
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 77282.037
tso_wide_ml_r64 -999 -999 -999 -999
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 70083.436
msst_wide_ml_r65 77740.44 77782.123 77731.591 NA
msst_long_ml_r65 77740.149 77847.341 77796.498 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 77386.981
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 77743.411 77877.401 77813.847 NA
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 77394.726
tso_wide_ml_r65 -999 -999 -999 -999
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 70130.017
msst_wide_ml_r66 78014.567 78056.25 78005.718 NA
msst_long_ml_r66 78014.487 78121.679 78070.836 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 77654.986
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 78022.123 78156.114 78092.559 NA
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 77663.162
tso_wide_ml_r66 -999 -999 -999 -999
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 70458.52
msst_wide_ml_r67 77338.726 77380.409 77329.877 NA
msst_long_ml_r67 77338.877 77446.07 77395.226 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 76990.98
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 77346.547 77480.537 77416.982 NA
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 76992.791
tso_wide_ml_r67 -999 -999 -999 -999
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 69565.859
msst_wide_ml_r68 77821.561 77863.244 77812.711 NA
msst_long_ml_r68 77821.224 77928.416 77877.573 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 77459.471
cuts_wide_ml_r68 77824.547 77876.65 77813.485 NA
cuts_long_ml_r68 77824.547 77958.537 77894.983 NA
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 77468.135
tso_wide_ml_r68 77829.908 77889.827 77817.188 NA
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 70238.696
msst_wide_ml_r69 78350.144 78391.827 78341.295 NA
msst_long_ml_r69 78350.377 78457.57 78406.726 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 78006.202
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 78357.598 78491.588 78428.034 NA
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 78008.052
tso_wide_ml_r69 -999 -999 -999 -999
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 70827.732
msst_wide_ml_r70 78120.304 78161.987 78111.455 NA
msst_long_ml_r70 78120.176 78227.368 78176.525 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 77775.29
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 78126.272 78260.262 78196.708 NA
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 77781.764
tso_wide_ml_r70 -999 -999 -999 -999
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 70734.424
msst_wide_ml_r71 78043.017 78084.7 78034.168 NA
msst_long_ml_r71 78043.014 78150.206 78099.363 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 77700.928
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 78050.258 78184.248 78120.694 NA
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 77706.062
tso_wide_ml_r71 -999 -999 -999 -999
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 70405.028
msst_wide_ml_r72 77558.476 77600.158 77549.626 NA
msst_long_ml_r72 77558.656 77665.848 77615.005 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 77200.709
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 77567.007 77700.998 77637.443 NA
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 77203.392
tso_wide_ml_r72 -999 -999 -999 -999
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 69967.924
msst_wide_ml_r73 77710.516 77752.199 77701.667 NA
msst_long_ml_r73 77710.645 77817.837 77766.993 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 77378.785
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 77719.168 77853.158 77789.603 NA
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 77385.773
tso_wide_ml_r73 -999 -999 -999 -999
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 70441.353
msst_wide_ml_r74 77989.2 78030.883 77980.351 NA
msst_long_ml_r74 77989.054 78096.246 78045.402 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 77639.183
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 -999 -999 -999 -999
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 77648.999
tso_wide_ml_r74 -999 -999 -999 -999
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 70332.247
msst_wide_ml_r75 77708.761 77750.443 77699.911 NA
msst_long_ml_r75 77708.841 77816.034 77765.19 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 77356.872
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 77717.255 77851.245 77787.691 NA
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 77361.069
tso_wide_ml_r75 -999 -999 -999 -999
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 69940.477
msst_wide_ml_r76 78006.943 78048.626 77998.094 NA
msst_long_ml_r76 78006.799 78113.991 78063.147 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 77663.728
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 -999 -999 -999 -999
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 77670.481
tso_wide_ml_r76 -999 -999 -999 -999
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 70339.108
msst_wide_ml_r77 78006.703 78048.385 77997.853 NA
msst_long_ml_r77 78006.994 78114.186 78063.343 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 77667.09
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 78015.415 78149.405 78085.851 NA
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 77667.228
tso_wide_ml_r77 -999 -999 -999 -999
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 70324.217
msst_wide_ml_r78 77258.05 77299.732 77249.2 NA
msst_long_ml_r78 77258.113 77365.305 77314.462 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 76909.589
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 77266.071 77400.062 77336.507 NA
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 76916.073
tso_wide_ml_r78 -999 -999 -999 -999
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 69650.595
msst_wide_ml_r79 77831.78 77873.463 77822.931 NA
msst_long_ml_r79 77832.102 77939.294 77888.451 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 77525.347
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 77840.497 77974.487 77910.933 NA
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 77524.085
tso_wide_ml_r79 -999 -999 -999 -999
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 70432.801
msst_wide_ml_r80 77841.106 77882.788 77832.256 NA
msst_long_ml_r80 77841.098 77948.29 77897.447 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 77499.571
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 77848.988 77982.978 77919.424 NA
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 77508.712
tso_wide_ml_r80 -999 -999 -999 -999
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 70420.783
msst_wide_ml_r81 77967.288 78008.971 77958.439 NA
msst_long_ml_r81 77967.353 78074.545 78023.701 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 77614.874
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 77974.669 78108.66 78045.105 NA
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 77621.649
tso_wide_ml_r81 -999 -999 -999 -999
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 70524.905
msst_wide_ml_r82 77901.814 77943.497 77892.965 NA
msst_long_ml_r82 77901.469 78008.661 77957.818 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 77550.127
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 -999 -999 -999 -999
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 77556.487
tso_wide_ml_r82 77906.991 77966.91 77894.27 NA
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 70177.888
msst_wide_ml_r83 77698.565 77740.247 77689.715 NA
msst_long_ml_r83 77698.635 77805.827 77754.984 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 77350.04
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 77707.081 77841.071 77777.517 NA
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 77357.851
tso_wide_ml_r83 -999 -999 -999 -999
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 70195.725
msst_wide_ml_r84 77820.698 77862.381 77811.849 NA
msst_long_ml_r84 77820.932 77928.124 77877.281 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 77475.35
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 77829.333 77963.323 77899.768 NA
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 77475.421
tso_wide_ml_r84 -999 -999 -999 -999
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 70402.085
msst_wide_ml_r85 77890.836 77932.519 77881.987 NA
msst_long_ml_r85 77891.177 77998.369 77947.525 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 77535.697
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 77899.581 78033.571 77970.017 NA
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 77533.967
tso_wide_ml_r85 -999 -999 -999 -999
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 70463.156
msst_wide_ml_r86 77671.425 77713.108 77662.576 NA
msst_long_ml_r86 77671.487 77778.679 77727.836 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 77327.577
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 77678.967 77812.957 77749.403 NA
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 77331.426
tso_wide_ml_r86 -999 -999 -999 -999
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 69965.428
msst_wide_ml_r87 77722.572 77764.255 77713.723 NA
msst_long_ml_r87 77722.442 77829.634 77778.791 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 77367.378
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 -999 -999 -999 -999
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 77373.595
tso_wide_ml_r87 -999 -999 -999 -999
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 70123.409
msst_wide_ml_r88 77965.051 78006.734 77956.202 NA
msst_long_ml_r88 77964.932 78072.124 78021.28 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 77619.392
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 77969.017 78103.007 78039.453 NA
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 77623.528
tso_wide_ml_r88 -999 -999 -999 -999
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 70569.378
msst_wide_ml_r89 77590.944 77632.627 77582.095 NA
msst_long_ml_r89 77591.029 77698.221 77647.378 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 77271.698
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 77598.888 77732.878 77669.324 NA
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 77277.891
tso_wide_ml_r89 -999 -999 -999 -999
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 70011.404
msst_wide_ml_r90 78499.441 78541.124 78490.592 NA
msst_long_ml_r90 78499.676 78606.868 78556.025 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 78167.982
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 78508.033 78642.024 78578.469 NA
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 78170.102
tso_wide_ml_r90 -999 -999 -999 -999
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 71077.102
msst_wide_ml_r91 77796.018 77837.701 77787.169 NA
msst_long_ml_r91 77796.276 77903.468 77852.625 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 77439.897
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 77804.671 77938.661 77875.107 NA
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 77442.102
tso_wide_ml_r91 -999 -999 -999 -999
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 70465.93
msst_wide_ml_r92 77785.621 77827.303 77776.771 NA
msst_long_ml_r92 77785.763 77892.956 77842.112 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 77449.407
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 77793.839 77927.829 77864.275 NA
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 77450.588
tso_wide_ml_r92 -999 -999 -999 -999
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 70173.149
msst_wide_ml_r93 78117.169 78158.852 78108.32 NA
msst_long_ml_r93 78116.866 78224.058 78173.215 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 77782.037
cuts_wide_ml_r93 78121.11 78173.214 78110.049 NA
cuts_long_ml_r93 78121.11 78255.101 78191.546 NA
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 77791.284
tso_wide_ml_r93 -999 -999 -999 -999
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 70494.122
msst_wide_ml_r94 78105.668 78147.351 78096.819 NA
msst_long_ml_r94 78105.47 78212.663 78161.819 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 77756.112
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 78108.515 78242.505 78178.951 NA
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 77762.785
tso_wide_ml_r94 -999 -999 -999 -999
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 70514.586
msst_wide_ml_r95 77863.679 77905.362 77854.83 NA
msst_long_ml_r95 77863.457 77970.649 77919.805 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 77516.735
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 -999 -999 -999 -999
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 77525.66
tso_wide_ml_r95 -999 -999 -999 -999
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 70557.155
msst_wide_ml_r96 77911.462 77953.145 77902.613 NA
msst_long_ml_r96 77911.331 78018.523 77967.68 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 77557.773
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 77917.73 78051.72 77988.166 NA
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 77565.463
tso_wide_ml_r96 -999 -999 -999 -999
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 70404.819
msst_wide_ml_r97 77877.045 77918.728 77868.196 NA
msst_long_ml_r97 77877.062 77984.254 77933.411 NA
msst_wide_bayes_r97 NA NA NA NA
msst_long_bayes_r97 NA NA NA 77505.782
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 77884.326 78018.317 77954.762 NA
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 77509.135
tso_wide_ml_r97 -999 -999 -999 -999
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 70319.79
msst_wide_ml_r98 77964.356 78006.039 77955.507 NA
msst_long_ml_r98 77964.493 78071.685 78020.842 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 77641.022
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 77972.976 78106.966 78043.412 NA
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 77646.472
tso_wide_ml_r98 -999 -999 -999 -999
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 70292.851
msst_wide_ml_r99 78099.018 78140.7 78090.168 NA
msst_long_ml_r99 78099.169 78206.361 78155.518 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 77765.038
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 78107.492 78241.482 78177.928 NA
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 77768.948
tso_wide_ml_r99 -999 -999 -999 -999
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 70593.519
msst_wide_ml_r100 78069.888 78111.57 78061.038 NA
msst_long_ml_r100 78069.984 78177.176 78126.333 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 77726.021
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 78078.439 78212.429 78148.874 NA
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 77733.177
tso_wide_ml_r100 -999 -999 -999 -999
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 70600.057
