AIC BIC aBIC DIC
tso_wide_bayes_r50 -999 -999 -999 -999
tso_long_bayes_r50 NA NA NA 95162.082
msst_wide_ml_r51 -999 -999 -999 -999
msst_long_ml_r51 105728.848 105842.526 105791.681 NA
msst_wide_bayes_r51 -999 -999 -999 -999
msst_long_bayes_r51 NA NA NA 105350.115
cuts_wide_ml_r51 -999 -999 -999 -999
cuts_long_ml_r51 105735.462 105877.559 105814.003 NA
cuts_wide_bayes_r51 -999 -999 -999 -999
cuts_long_bayes_r51 NA NA NA 105351.027
tso_wide_ml_r51 -999 -999 -999 -999
tso_wide_bayes_r51 -999 -999 -999 -999
tso_long_bayes_r51 NA NA NA 95500.456
msst_wide_ml_r52 -999 -999 -999 -999
msst_long_ml_r52 106051.132 106164.808 106113.963 NA
msst_wide_bayes_r52 -999 -999 -999 -999
msst_long_bayes_r52 NA NA NA 105694.615
cuts_wide_ml_r52 -999 -999 -999 -999
cuts_long_ml_r52 -999 -999 -999 -999
cuts_wide_bayes_r52 -999 -999 -999 -999
cuts_long_bayes_r52 NA NA NA 105695.488
tso_wide_ml_r52 -999 -999 -999 -999
tso_wide_bayes_r52 -999 -999 -999 -999
tso_long_bayes_r52 NA NA NA 95724.347
msst_wide_ml_r53 -999 -999 -999 -999
msst_long_ml_r53 106109.251 106222.929 106172.084 NA
msst_wide_bayes_r53 -999 -999 -999 -999
msst_long_bayes_r53 NA NA NA 105754.519
cuts_wide_ml_r53 -999 -999 -999 -999
cuts_long_ml_r53 106116.64 106258.738 106195.181 NA
cuts_wide_bayes_r53 -999 -999 -999 -999
cuts_long_bayes_r53 NA NA NA 105758.598
tso_wide_ml_r53 -999 -999 -999 -999
tso_wide_bayes_r53 -999 -999 -999 -999
tso_long_bayes_r53 NA NA NA 95940.698
msst_wide_ml_r54 -999 -999 -999 -999
msst_long_ml_r54 106061.852 106175.532 106124.686 NA
msst_wide_bayes_r54 -999 -999 -999 -999
msst_long_bayes_r54 NA NA NA 105685.232
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 106070.246 106212.345 106148.789 NA
cuts_wide_bayes_r54 -999 -999 -999 -999
cuts_long_bayes_r54 NA NA NA 105681.194
tso_wide_ml_r54 -999 -999 -999 -999
tso_wide_bayes_r54 -999 -999 -999 -999
tso_long_bayes_r54 NA NA NA 95614.408
msst_wide_ml_r55 -999 -999 -999 -999
msst_long_ml_r55 106190.32 106304 106253.155 NA
msst_wide_bayes_r55 -999 -999 -999 -999
msst_long_bayes_r55 NA NA NA 105828.669
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 106198.503 106340.603 106277.046 NA
cuts_wide_bayes_r55 -999 -999 -999 -999
cuts_long_bayes_r55 NA NA NA 105821.211
tso_wide_ml_r55 -999 -999 -999 -999
tso_wide_bayes_r55 -999 -999 -999 -999
tso_long_bayes_r55 NA NA NA 95393.018
msst_wide_ml_r56 -999 -999 -999 -999
msst_long_ml_r56 105903.799 106017.479 105966.634 NA
msst_wide_bayes_r56 -999 -999 -999 -999
msst_long_bayes_r56 NA NA NA 105517.948
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 105912.079 106054.178 105990.622 NA
cuts_wide_bayes_r56 -999 -999 -999 -999
cuts_long_bayes_r56 NA NA NA 105517.533
tso_wide_ml_r56 -999 -999 -999 -999
tso_wide_bayes_r56 -999 -999 -999 -999
tso_long_bayes_r56 NA NA NA 95512.908
msst_wide_ml_r57 -999 -999 -999 -999
msst_long_ml_r57 105648.496 105762.175 105711.33 NA
msst_wide_bayes_r57 -999 -999 -999 -999
msst_long_bayes_r57 NA NA NA 105274.379
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 105655.377 105797.476 105733.919 NA
cuts_wide_bayes_r57 -999 -999 -999 -999
cuts_long_bayes_r57 NA NA NA 105278.452
tso_wide_ml_r57 -999 -999 -999 -999
tso_wide_bayes_r57 -999 -999 -999 -999
tso_long_bayes_r57 NA NA NA 95213.09
msst_wide_ml_r58 -999 -999 -999 -999
msst_long_ml_r58 106398.009 106511.687 106460.842 NA
msst_wide_bayes_r58 -999 -999 -999 -999
msst_long_bayes_r58 NA NA NA 106007.079
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 106406.327 106548.425 106484.868 NA
cuts_wide_bayes_r58 -999 -999 -999 -999
cuts_long_bayes_r58 NA NA NA 106004.612
tso_wide_ml_r58 -999 -999 -999 -999
tso_wide_bayes_r58 -999 -999 -999 -999
tso_long_bayes_r58 NA NA NA 96023.966
msst_wide_ml_r59 -999 -999 -999 -999
msst_long_ml_r59 105594.519 105708.195 105657.35 NA
msst_wide_bayes_r59 -999 -999 -999 -999
msst_long_bayes_r59 NA NA NA 105198.225
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 105601.191 105743.286 105679.729 NA
cuts_wide_bayes_r59 -999 -999 -999 -999
cuts_long_bayes_r59 NA NA NA 105202.929
tso_wide_ml_r59 -999 -999 -999 -999
tso_wide_bayes_r59 -999 -999 -999 -999
tso_long_bayes_r59 NA NA NA 95148.737
msst_wide_ml_r60 -999 -999 -999 -999
msst_long_ml_r60 105891.117 106004.793 105953.948 NA
msst_wide_bayes_r60 -999 -999 -999 -999
msst_long_bayes_r60 NA NA NA 105514.302
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 105897.816 106039.912 105976.355 NA
cuts_wide_bayes_r60 -999 -999 -999 -999
cuts_long_bayes_r60 NA NA NA 105514.843
tso_wide_ml_r60 -999 -999 -999 -999
tso_wide_bayes_r60 -999 -999 -999 -999
tso_long_bayes_r60 NA NA NA 95497.674
msst_wide_ml_r61 -999 -999 -999 -999
msst_long_ml_r61 106333.124 106446.804 106395.959 NA
msst_wide_bayes_r61 -999 -999 -999 -999
msst_long_bayes_r61 NA NA NA 105949.567
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 106340.736 106482.836 106419.279 NA
cuts_wide_bayes_r61 -999 -999 -999 -999
cuts_long_bayes_r61 NA NA NA 105952.748
tso_wide_ml_r61 -999 -999 -999 -999
tso_wide_bayes_r61 -999 -999 -999 -999
tso_long_bayes_r61 NA NA NA 95933.34
msst_wide_ml_r62 -999 -999 -999 -999
msst_long_ml_r62 105723.051 105836.729 105785.884 NA
msst_wide_bayes_r62 -999 -999 -999 -999
msst_long_bayes_r62 NA NA NA 105315.987
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 105731.285 105873.383 105809.826 NA
cuts_wide_bayes_r62 -999 -999 -999 -999
cuts_long_bayes_r62 NA NA NA 105312.847
tso_wide_ml_r62 -999 -999 -999 -999
tso_wide_bayes_r62 -999 -999 -999 -999
tso_long_bayes_r62 NA NA NA 95214.705
msst_wide_ml_r63 -999 -999 -999 -999
msst_long_ml_r63 106186.047 106299.723 106248.878 NA
msst_wide_bayes_r63 -999 -999 -999 -999
msst_long_bayes_r63 NA NA NA 105794.688
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 106190.101 106332.197 106268.64 NA
cuts_wide_bayes_r63 -999 -999 -999 -999
cuts_long_bayes_r63 NA NA NA 105789.475
tso_wide_ml_r63 -999 -999 -999 -999
tso_wide_bayes_r63 -999 -999 -999 -999
tso_long_bayes_r63 NA NA NA 95877.684
msst_wide_ml_r64 -999 -999 -999 -999
msst_long_ml_r64 106215.761 106329.439 106278.594 NA
msst_wide_bayes_r64 -999 -999 -999 -999
msst_long_bayes_r64 NA NA NA 105866.505
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 106224.222 106366.32 106302.763 NA
cuts_wide_bayes_r64 -999 -999 -999 -999
cuts_long_bayes_r64 NA NA NA 105868.209
tso_wide_ml_r64 -999 -999 -999 -999
tso_wide_bayes_r64 -999 -999 -999 -999
tso_long_bayes_r64 NA NA NA 96027.897
msst_wide_ml_r65 -999 -999 -999 -999
msst_long_ml_r65 105873.541 105987.219 105936.373 NA
msst_wide_bayes_r65 -999 -999 -999 -999
msst_long_bayes_r65 NA NA NA 105512.649
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 105881.879 106023.976 105960.42 NA
cuts_wide_bayes_r65 -999 -999 -999 -999
cuts_long_bayes_r65 NA NA NA 105514.225
tso_wide_ml_r65 -999 -999 -999 -999
tso_wide_bayes_r65 -999 -999 -999 -999
tso_long_bayes_r65 NA NA NA 95878.616
msst_wide_ml_r66 -999 -999 -999 -999
msst_long_ml_r66 105552.032 105665.712 105614.867 NA
msst_wide_bayes_r66 -999 -999 -999 -999
msst_long_bayes_r66 NA NA NA 105174.015
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 105560.379 105702.479 105638.922 NA
cuts_wide_bayes_r66 -999 -999 -999 -999
cuts_long_bayes_r66 NA NA NA 105174.528
tso_wide_ml_r66 -999 -999 -999 -999
tso_wide_bayes_r66 -999 -999 -999 -999
tso_long_bayes_r66 NA NA NA 95051.499
msst_wide_ml_r67 -999 -999 -999 -999
msst_long_ml_r67 105827.735 105941.412 105890.567 NA
msst_wide_bayes_r67 -999 -999 -999 -999
msst_long_bayes_r67 NA NA NA 105441.277
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 105829.658 105971.755 105908.199 NA
cuts_wide_bayes_r67 -999 -999 -999 -999
cuts_long_bayes_r67 NA NA NA 105435.436
tso_wide_ml_r67 -999 -999 -999 -999
tso_wide_bayes_r67 -999 -999 -999 -999
tso_long_bayes_r67 NA NA NA 95708.966
msst_wide_ml_r68 -999 -999 -999 -999
msst_long_ml_r68 105753.382 105867.058 105816.213 NA
msst_wide_bayes_r68 -999 -999 -999 -999
msst_long_bayes_r68 NA NA NA 105354.23
cuts_wide_ml_r68 -999 -999 -999 -999
cuts_long_ml_r68 -999 -999 -999 -999
cuts_wide_bayes_r68 -999 -999 -999 -999
cuts_long_bayes_r68 NA NA NA 105360.182
tso_wide_ml_r68 -999 -999 -999 -999
tso_wide_bayes_r68 -999 -999 -999 -999
tso_long_bayes_r68 NA NA NA 95204.005
msst_wide_ml_r69 -999 -999 -999 -999
msst_long_ml_r69 105788.365 105902.043 105851.198 NA
msst_wide_bayes_r69 -999 -999 -999 -999
msst_long_bayes_r69 NA NA NA 105420.25
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 105790.662 105932.759 105869.202 NA
cuts_wide_bayes_r69 -999 -999 -999 -999
cuts_long_bayes_r69 NA NA NA 105422.896
tso_wide_ml_r69 -999 -999 -999 -999
tso_wide_bayes_r69 -999 -999 -999 -999
tso_long_bayes_r69 NA NA NA 95439.803
msst_wide_ml_r70 -999 -999 -999 -999
msst_long_ml_r70 105856.89 105970.568 105919.722 NA
msst_wide_bayes_r70 -999 -999 -999 -999
msst_long_bayes_r70 NA NA NA 105494.507
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 105864.508 106006.605 105943.049 NA
cuts_wide_bayes_r70 -999 -999 -999 -999
cuts_long_bayes_r70 NA NA NA 105497.925
tso_wide_ml_r70 -999 -999 -999 -999
tso_wide_bayes_r70 -999 -999 -999 -999
tso_long_bayes_r70 NA NA NA 95485.245
msst_wide_ml_r71 -999 -999 -999 -999
msst_long_ml_r71 106202.738 106316.418 106265.573 NA
msst_wide_bayes_r71 -999 -999 -999 -999
msst_long_bayes_r71 NA NA NA 105832.104
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 106209.789 106351.889 106288.332 NA
cuts_wide_bayes_r71 -999 -999 -999 -999
cuts_long_bayes_r71 NA NA NA 105839.558
tso_wide_ml_r71 -999 -999 -999 -999
tso_wide_bayes_r71 -999 -999 -999 -999
tso_long_bayes_r71 NA NA NA 95989.953
msst_wide_ml_r72 -999 -999 -999 -999
msst_long_ml_r72 105546.874 105660.551 105609.706 NA
msst_wide_bayes_r72 -999 -999 -999 -999
msst_long_bayes_r72 NA NA NA 105171.522
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 -999 -999 -999 -999
cuts_wide_bayes_r72 -999 -999 -999 -999
cuts_long_bayes_r72 NA NA NA 105170.709
tso_wide_ml_r72 -999 -999 -999 -999
tso_wide_bayes_r72 -999 -999 -999 -999
tso_long_bayes_r72 NA NA NA 94944.988
msst_wide_ml_r73 -999 -999 -999 -999
msst_long_ml_r73 105572.406 105686.086 105635.241 NA
msst_wide_bayes_r73 -999 -999 -999 -999
msst_long_bayes_r73 NA NA NA 105171.919
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 -999 -999 -999 -999
cuts_wide_bayes_r73 -999 -999 -999 -999
cuts_long_bayes_r73 NA NA NA 105177.375
tso_wide_ml_r73 -999 -999 -999 -999
tso_wide_bayes_r73 -999 -999 -999 -999
tso_long_bayes_r73 NA NA NA 95049.677
msst_wide_ml_r74 -999 -999 -999 -999
msst_long_ml_r74 106053.075 106166.753 106115.907 NA
msst_wide_bayes_r74 -999 -999 -999 -999
msst_long_bayes_r74 NA NA NA 105674.421
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 106061.506 106203.603 106140.047 NA
cuts_wide_bayes_r74 -999 -999 -999 -999
cuts_long_bayes_r74 NA NA NA 105675.133
tso_wide_ml_r74 -999 -999 -999 -999
tso_wide_bayes_r74 -999 -999 -999 -999
tso_long_bayes_r74 NA NA NA 95705.566
msst_wide_ml_r75 -999 -999 -999 -999
msst_long_ml_r75 105720.916 105834.592 105783.747 NA
msst_wide_bayes_r75 -999 -999 -999 -999
msst_long_bayes_r75 NA NA NA 105350.862
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 105729.314 105871.409 105807.852 NA
cuts_wide_bayes_r75 -999 -999 -999 -999
cuts_long_bayes_r75 NA NA NA 105350.489
tso_wide_ml_r75 -999 -999 -999 -999
tso_wide_bayes_r75 -999 -999 -999 -999
tso_long_bayes_r75 NA NA NA 95354.682
msst_wide_ml_r76 -999 -999 -999 -999
msst_long_ml_r76 105668.918 105782.598 105731.753 NA
msst_wide_bayes_r76 -999 -999 -999 -999
msst_long_bayes_r76 NA NA NA 105255.729
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 105676.698 105818.797 105755.241 NA
cuts_wide_bayes_r76 -999 -999 -999 -999
cuts_long_bayes_r76 NA NA NA 105261.372
tso_wide_ml_r76 -999 -999 -999 -999
tso_wide_bayes_r76 -999 -999 -999 -999
tso_long_bayes_r76 NA NA NA 95414.599
msst_wide_ml_r77 -999 -999 -999 -999
msst_long_ml_r77 106170.504 106284.184 106233.339 NA
msst_wide_bayes_r77 -999 -999 -999 -999
msst_long_bayes_r77 NA NA NA 105789.352
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 106178.712 106320.811 106257.255 NA
cuts_wide_bayes_r77 -999 -999 -999 -999
cuts_long_bayes_r77 NA NA NA 105794.404
tso_wide_ml_r77 -999 -999 -999 -999
tso_wide_bayes_r77 -999 -999 -999 -999
tso_long_bayes_r77 NA NA NA 95696.322
msst_wide_ml_r78 -999 -999 -999 -999
msst_long_ml_r78 105921.963 106035.641 105984.796 NA
msst_wide_bayes_r78 -999 -999 -999 -999
msst_long_bayes_r78 NA NA NA 105552.528
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 105929.432 106071.529 106007.972 NA
cuts_wide_bayes_r78 -999 -999 -999 -999
cuts_long_bayes_r78 NA NA NA 105549.613
tso_wide_ml_r78 -999 -999 -999 -999
tso_wide_bayes_r78 -999 -999 -999 -999
tso_long_bayes_r78 NA NA NA 95404.591
msst_wide_ml_r79 -999 -999 -999 -999
msst_long_ml_r79 105705.884 105819.562 105768.716 NA
msst_wide_bayes_r79 -999 -999 -999 -999
msst_long_bayes_r79 NA NA NA 105309.03
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 105711.082 105853.179 105789.622 NA
cuts_wide_bayes_r79 -999 -999 -999 -999
cuts_long_bayes_r79 NA NA NA 105316.105
tso_wide_ml_r79 -999 -999 -999 -999
tso_wide_bayes_r79 -999 -999 -999 -999
tso_long_bayes_r79 NA NA NA 95252.846
msst_wide_ml_r80 -999 -999 -999 -999
msst_long_ml_r80 105765.623 105879.302 105828.457 NA
msst_wide_bayes_r80 -999 -999 -999 -999
msst_long_bayes_r80 NA NA NA 105382.382
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 105773.483 105915.583 105852.026 NA
cuts_wide_bayes_r80 -999 -999 -999 -999
cuts_long_bayes_r80 NA NA NA 105385.4
tso_wide_ml_r80 -999 -999 -999 -999
tso_wide_bayes_r80 -999 -999 -999 -999
tso_long_bayes_r80 NA NA NA 95476.606
msst_wide_ml_r81 -999 -999 -999 -999
msst_long_ml_r81 105790.915 105904.591 105853.746 NA
msst_wide_bayes_r81 -999 -999 -999 -999
msst_long_bayes_r81 NA NA NA 105423.726
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 105799.289 105941.385 105877.828 NA
cuts_wide_bayes_r81 -999 -999 -999 -999
cuts_long_bayes_r81 NA NA NA 105422.678
tso_wide_ml_r81 -999 -999 -999 -999
tso_wide_bayes_r81 -999 -999 -999 -999
tso_long_bayes_r81 NA NA NA 95198.216
msst_wide_ml_r82 -999 -999 -999 -999
msst_long_ml_r82 106211.165 106324.845 106274 NA
msst_wide_bayes_r82 -999 -999 -999 -999
msst_long_bayes_r82 NA NA NA 105822.356
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 106218.191 106360.291 106296.734 NA
cuts_wide_bayes_r82 -999 -999 -999 -999
cuts_long_bayes_r82 NA NA NA 105822.103
tso_wide_ml_r82 -999 -999 -999 -999
tso_wide_bayes_r82 -999 -999 -999 -999
tso_long_bayes_r82 NA NA NA 95763.943
msst_wide_ml_r83 -999 -999 -999 -999
msst_long_ml_r83 106135.632 106249.31 106198.465 NA
msst_wide_bayes_r83 -999 -999 -999 -999
msst_long_bayes_r83 NA NA NA 105756.288
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 -999 -999 -999 -999
cuts_wide_bayes_r83 -999 -999 -999 -999
cuts_long_bayes_r83 NA NA NA 105758.151
tso_wide_ml_r83 -999 -999 -999 -999
tso_wide_bayes_r83 -999 -999 -999 -999
tso_long_bayes_r83 NA NA NA 95869.75
msst_wide_ml_r84 -999 -999 -999 -999
msst_long_ml_r84 105601.287 105714.963 105664.118 NA
msst_wide_bayes_r84 -999 -999 -999 -999
msst_long_bayes_r84 NA NA NA 105229.492
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 105608.478 105750.574 105687.017 NA
cuts_wide_bayes_r84 -999 -999 -999 -999
cuts_long_bayes_r84 NA NA NA 105223.673
tso_wide_ml_r84 -999 -999 -999 -999
tso_wide_bayes_r84 -999 -999 -999 -999
tso_long_bayes_r84 NA NA NA 95096.522
msst_wide_ml_r85 -999 -999 -999 -999
msst_long_ml_r85 105946.507 106060.187 106009.342 NA
msst_wide_bayes_r85 -999 -999 -999 -999
msst_long_bayes_r85 NA NA NA 105582.57
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 -999 -999 -999 -999
cuts_wide_bayes_r85 -999 -999 -999 -999
cuts_long_bayes_r85 NA NA NA 105585.744
tso_wide_ml_r85 -999 -999 -999 -999
tso_wide_bayes_r85 -999 -999 -999 -999
tso_long_bayes_r85 NA NA NA 95390.818
msst_wide_ml_r86 -999 -999 -999 -999
msst_long_ml_r86 105780.211 105893.885 105843.04 NA
msst_wide_bayes_r86 -999 -999 -999 -999
msst_long_bayes_r86 NA NA NA 105426.784
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 105787.895 105929.988 105866.431 NA
cuts_wide_bayes_r86 -999 -999 -999 -999
cuts_long_bayes_r86 NA NA NA 105422.355
tso_wide_ml_r86 -999 -999 -999 -999
tso_wide_bayes_r86 -999 -999 -999 -999
tso_long_bayes_r86 NA NA NA 95215.927
msst_wide_ml_r87 -999 -999 -999 -999
msst_long_ml_r87 105633.831 105747.507 105696.662 NA
msst_wide_bayes_r87 -999 -999 -999 -999
msst_long_bayes_r87 NA NA NA 105259.995
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 105640.46 105782.556 105718.999 NA
cuts_wide_bayes_r87 -999 -999 -999 -999
cuts_long_bayes_r87 NA NA NA 105261.796
tso_wide_ml_r87 -999 -999 -999 -999
tso_wide_bayes_r87 -999 -999 -999 -999
tso_long_bayes_r87 NA NA NA 95213.011
msst_wide_ml_r88 -999 -999 -999 -999
msst_long_ml_r88 105742.255 105855.933 105805.088 NA
msst_wide_bayes_r88 -999 -999 -999 -999
msst_long_bayes_r88 NA NA NA 105344.432
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 105747.263 105889.36 105825.804 NA
cuts_wide_bayes_r88 -999 -999 -999 -999
cuts_long_bayes_r88 NA NA NA 105350.678
tso_wide_ml_r88 -999 -999 -999 -999
tso_wide_bayes_r88 -999 -999 -999 -999
tso_long_bayes_r88 NA NA NA 95472.488
msst_wide_ml_r89 -999 -999 -999 -999
msst_long_ml_r89 105819.307 105932.985 105882.14 NA
msst_wide_bayes_r89 -999 -999 -999 -999
msst_long_bayes_r89 NA NA NA 105456.383
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 105827.681 105969.778 105906.222 NA
cuts_wide_bayes_r89 -999 -999 -999 -999
cuts_long_bayes_r89 NA NA NA 105458.345
tso_wide_ml_r89 -999 -999 -999 -999
tso_wide_bayes_r89 -999 -999 -999 -999
tso_long_bayes_r89 NA NA NA 95559.869
msst_wide_ml_r90 -999 -999 -999 -999
msst_long_ml_r90 105646.711 105760.391 105709.545 NA
msst_wide_bayes_r90 -999 -999 -999 -999
msst_long_bayes_r90 NA NA NA 105276.408
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 -999 -999 -999 -999
cuts_wide_bayes_r90 -999 -999 -999 -999
cuts_long_bayes_r90 NA NA NA 105275.623
tso_wide_ml_r90 -999 -999 -999 -999
tso_wide_bayes_r90 -999 -999 -999 -999
tso_long_bayes_r90 NA NA NA 95391.204
msst_wide_ml_r91 -999 -999 -999 -999
msst_long_ml_r91 105966.109 106079.785 106028.94 NA
msst_wide_bayes_r91 -999 -999 -999 -999
msst_long_bayes_r91 NA NA NA 105583.631
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 105973.939 106116.034 106052.478 NA
cuts_wide_bayes_r91 -999 -999 -999 -999
cuts_long_bayes_r91 NA NA NA 105586.349
tso_wide_ml_r91 -999 -999 -999 -999
tso_wide_bayes_r91 -999 -999 -999 -999
tso_long_bayes_r91 NA NA NA 95425.67
msst_wide_ml_r92 -999 -999 -999 -999
msst_long_ml_r92 106224.166 106337.844 106286.999 NA
msst_wide_bayes_r92 -999 -999 -999 -999
msst_long_bayes_r92 NA NA NA 105841.725
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 106230.025 106372.122 106308.566 NA
cuts_wide_bayes_r92 -999 -999 -999 -999
cuts_long_bayes_r92 NA NA NA 105848.679
tso_wide_ml_r92 -999 -999 -999 -999
tso_wide_bayes_r92 -999 -999 -999 -999
tso_long_bayes_r92 NA NA NA 95707.327
msst_wide_ml_r93 -999 -999 -999 -999
msst_long_ml_r93 106351.258 106464.938 106414.093 NA
msst_wide_bayes_r93 -999 -999 -999 -999
msst_long_bayes_r93 NA NA NA 105982.451
cuts_wide_ml_r93 -999 -999 -999 -999
cuts_long_ml_r93 106358.269 106500.369 106436.812 NA
cuts_wide_bayes_r93 -999 -999 -999 -999
cuts_long_bayes_r93 NA NA NA 105988.961
tso_wide_ml_r93 -999 -999 -999 -999
tso_wide_bayes_r93 -999 -999 -999 -999
tso_long_bayes_r93 NA NA NA 96191.673
msst_wide_ml_r94 -999 -999 -999 -999
msst_long_ml_r94 105922.471 106036.148 105985.303 NA
msst_wide_bayes_r94 -999 -999 -999 -999
msst_long_bayes_r94 NA NA NA 105528.751
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 -999 -999 -999 -999
cuts_wide_bayes_r94 -999 -999 -999 -999
cuts_long_bayes_r94 NA NA NA 105536.161
tso_wide_ml_r94 -999 -999 -999 -999
tso_wide_bayes_r94 -999 -999 -999 -999
tso_long_bayes_r94 NA NA NA 95557.829
msst_wide_ml_r95 -999 -999 -999 -999
msst_long_ml_r95 106321.456 106435.134 106384.289 NA
msst_wide_bayes_r95 -999 -999 -999 -999
msst_long_bayes_r95 NA NA NA 105961.433
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 106328.655 106470.753 106407.196 NA
cuts_wide_bayes_r95 -999 -999 -999 -999
cuts_long_bayes_r95 NA NA NA 105959.959
tso_wide_ml_r95 -999 -999 -999 -999
tso_wide_bayes_r95 -999 -999 -999 -999
tso_long_bayes_r95 NA NA NA 95736.387
msst_wide_ml_r96 -999 -999 -999 -999
msst_long_ml_r96 106165.99 106279.666 106228.821 NA
msst_wide_bayes_r96 -999 -999 -999 -999
msst_long_bayes_r96 NA NA NA 105782.124
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 106172.365 106314.46 106250.904 NA
cuts_wide_bayes_r96 -999 -999 -999 -999
cuts_long_bayes_r96 NA NA NA 105785.587
tso_wide_ml_r96 -999 -999 -999 -999
tso_wide_bayes_r96 -999 -999 -999 -999
tso_long_bayes_r96 NA NA NA 96027.456
msst_wide_ml_r97 -999 -999 -999 -999
msst_long_ml_r97 106074.442 106188.12 106137.275 NA
msst_wide_bayes_r97 -999 -999 -999 -999
msst_long_bayes_r97 NA NA NA 105715.625
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 106082.888 106224.985 106161.428 NA
cuts_wide_bayes_r97 -999 -999 -999 -999
cuts_long_bayes_r97 NA NA NA 105716.057
tso_wide_ml_r97 -999 -999 -999 -999
tso_wide_bayes_r97 -999 -999 -999 -999
tso_long_bayes_r97 NA NA NA 95641.411
msst_wide_ml_r98 -999 -999 -999 -999
msst_long_ml_r98 105802.338 105916.018 105865.173 NA
msst_wide_bayes_r98 -999 -999 -999 -999
msst_long_bayes_r98 NA NA NA 105399.995
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 105810.738 105952.838 105889.281 NA
cuts_wide_bayes_r98 -999 -999 -999 -999
cuts_long_bayes_r98 NA NA NA 105400.929
tso_wide_ml_r98 -999 -999 -999 -999
tso_wide_bayes_r98 -999 -999 -999 -999
tso_long_bayes_r98 NA NA NA 95443.366
msst_wide_ml_r99 -999 -999 -999 -999
msst_long_ml_r99 105326.087 105439.761 105388.916 NA
msst_wide_bayes_r99 -999 -999 -999 -999
msst_long_bayes_r99 NA NA NA 104934.807
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 105334.242 105476.335 105412.778 NA
cuts_wide_bayes_r99 -999 -999 -999 -999
cuts_long_bayes_r99 NA NA NA 104940.25
tso_wide_ml_r99 -999 -999 -999 -999
tso_wide_bayes_r99 -999 -999 -999 -999
tso_long_bayes_r99 NA NA NA 94899.926
msst_wide_ml_r100 -999 -999 -999 -999
msst_long_ml_r100 105761.767 105875.445 105824.6 NA
msst_wide_bayes_r100 -999 -999 -999 -999
msst_long_bayes_r100 NA NA NA 105368.17
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 105769.861 105911.959 105848.402 NA
cuts_wide_bayes_r100 -999 -999 -999 -999
cuts_long_bayes_r100 NA NA NA 105371.424
