AIC BIC aBIC DIC
tso_long_bayes_r52 NA NA NA 31893.328
msst_wide_ml_r53 39009.883 39051.565 39001.033 NA
msst_long_ml_r53 39006.466 39102.568 39051.73 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 38602.205
cuts_wide_ml_r53 -999 -999 -999 -999
cuts_long_ml_r53 -999 -999 -999 -999
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 36398.575
tso_wide_ml_r53 36497.42 36557.338 36484.699 NA
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 32194.838
msst_wide_ml_r54 38371.53 38413.213 38362.681 NA
msst_long_ml_r54 38367.25 38463.352 38412.513 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 37920.827
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 -999 -999 -999 -999
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 35837.742
tso_wide_ml_r54 35985.566 36045.485 35972.846 NA
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 31908.694
msst_wide_ml_r55 -999 -999 -999 -999
msst_long_ml_r55 38408.139 38504.236 38453.397 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 38006.795
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 -999 -999 -999 -999
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 35855.92
tso_wide_ml_r55 -999 -999 -999 -999
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 31885.382
msst_wide_ml_r56 -999 -999 -999 -999
msst_long_ml_r56 38268.495 38364.597 38313.759 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 37875.551
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 -999 -999 -999 -999
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 36139.11
tso_wide_ml_r56 -999 -999 -999 -999
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 32150.695
msst_wide_ml_r57 -999 -999 -999 -999
msst_long_ml_r57 38314.612 38410.714 38359.876 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 37911.622
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 -999 -999 -999 -999
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 35977.948
tso_wide_ml_r57 -999 -999 -999 -999
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 32084.934
msst_wide_ml_r58 -999 -999 -999 -999
msst_long_ml_r58 38430.998 38527.1 38476.262 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 38035.151
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 -999 -999 -999 -999
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 36026.058
tso_wide_ml_r58 -999 -999 -999 -999
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 31848.679
msst_wide_ml_r59 -999 -999 -999 -999
msst_long_ml_r59 38520.403 38616.505 38565.667 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 38112.622
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 -999 -999 -999 -999
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 36067.611
tso_wide_ml_r59 -999 -999 -999 -999
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 31947.206
msst_wide_ml_r60 -999 -999 -999 -999
msst_long_ml_r60 38439.966 38536.051 38485.213 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 38026.169
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 -999 -999 -999 -999
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 35947.893
tso_wide_ml_r60 -999 -999 -999 -999
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 31874.98
msst_wide_ml_r61 -999 -999 -999 -999
msst_long_ml_r61 38825.115 38921.217 38870.378 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 38419.271
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 -999 -999 -999 -999
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 36266.949
tso_wide_ml_r61 -999 -999 -999 -999
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 32219.459
msst_wide_ml_r62 -999 -999 -999 -999
msst_long_ml_r62 37928.06 38024.162 37973.324 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 37539.872
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 -999 -999 -999 -999
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 35708.687
tso_wide_ml_r62 -999 -999 -999 -999
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 31866.341
msst_wide_ml_r63 38799.426 38841.108 38790.576 NA
msst_long_ml_r63 38795.977 38892.079 38841.24 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 38381.896
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 -999 -999 -999 -999
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 36148.484
tso_wide_ml_r63 36322.132 36382.05 36309.411 NA
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 32083.062
msst_wide_ml_r64 -999 -999 -999 -999
msst_long_ml_r64 38236.795 38332.897 38282.059 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 37870.053
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 -999 -999 -999 -999
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 35797.471
tso_wide_ml_r64 -999 -999 -999 -999
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 31838.54
msst_wide_ml_r65 -999 -999 -999 -999
msst_long_ml_r65 38499.257 38595.359 38544.521 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 38102.501
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 -999 -999 -999 -999
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 36103.335
tso_wide_ml_r65 -999 -999 -999 -999
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 31952.654
msst_wide_ml_r66 -999 -999 -999 -999
msst_long_ml_r66 38521.736 38617.838 38567 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 38101.622
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 -999 -999 -999 -999
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 35823.08
tso_wide_ml_r66 -999 -999 -999 -999
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 31726.664
msst_wide_ml_r67 -999 -999 -999 -999
msst_long_ml_r67 38566.48 38662.582 38611.744 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 38182.832
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 -999 -999 -999 -999
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 36122.7
tso_wide_ml_r67 -999 -999 -999 -999
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 31978.168
msst_wide_ml_r68 -999 -999 -999 -999
msst_long_ml_r68 39012.844 39108.946 39058.107 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 38638.193
cuts_wide_ml_r68 -999 -999 -999 -999
cuts_long_ml_r68 -999 -999 -999 -999
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 36175.749
tso_wide_ml_r68 -999 -999 -999 -999
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 31892.292
msst_wide_ml_r69 38327.978 38369.66 38319.128 NA
msst_long_ml_r69 38324.93 38421.031 38370.193 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 37948.052
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 -999 -999 -999 -999
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 35863.168
tso_wide_ml_r69 35964.32 36024.239 35951.599 NA
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 31885.131
msst_wide_ml_r70 -999 -999 -999 -999
msst_long_ml_r70 38944.036 39040.138 38989.3 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 38543.463
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 -999 -999 -999 -999
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 36376.535
tso_wide_ml_r70 -999 -999 -999 -999
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 32250.992
msst_wide_ml_r71 -999 -999 -999 -999
msst_long_ml_r71 38251.894 38347.996 38297.158 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 37861.605
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 -999 -999 -999 -999
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 35850.121
tso_wide_ml_r71 -999 -999 -999 -999
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 31956.289
msst_wide_ml_r72 38957.365 38999.047 38948.515 NA
msst_long_ml_r72 38953.582 39049.678 38998.84 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 38541.932
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 -999 -999 -999 -999
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 36165.687
tso_wide_ml_r72 36262.461 36322.38 36249.74 NA
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 32163.57
msst_wide_ml_r73 38541.732 38583.414 38532.882 NA
msst_long_ml_r73 38538.577 38634.679 38583.841 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 38121.008
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 -999 -999 -999 -999
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 36077.719
tso_wide_ml_r73 36247.877 36307.796 36235.156 NA
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 32204.154
msst_wide_ml_r74 -999 -999 -999 -999
msst_long_ml_r74 38673.786 38769.888 38719.05 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 38265.329
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 -999 -999 -999 -999
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 36439.374
tso_wide_ml_r74 -999 -999 -999 -999
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 32291.306
msst_wide_ml_r75 38425.652 38467.335 38416.803 NA
msst_long_ml_r75 38422.579 38518.681 38467.843 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 38017.711
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 -999 -999 -999 -999
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 36116.105
tso_wide_ml_r75 36209.706 36269.625 36196.985 NA
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 32072.796
msst_wide_ml_r76 -999 -999 -999 -999
msst_long_ml_r76 37586.343 37682.445 37631.607 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 37188.956
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 -999 -999 -999 -999
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 35756.263
tso_wide_ml_r76 -999 -999 -999 -999
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 31604.326
msst_wide_ml_r77 -999 -999 -999 -999
msst_long_ml_r77 38574.462 38670.559 38619.721 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 38178.588
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 -999 -999 -999 -999
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 36317.133
tso_wide_ml_r77 -999 -999 -999 -999
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 32133.295
msst_wide_ml_r78 38513.292 38554.975 38504.443 NA
msst_long_ml_r78 38510.424 38606.526 38555.688 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 38109.733
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 -999 -999 -999 -999
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 36175.306
tso_wide_ml_r78 36181.792 36241.711 36169.072 NA
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 32033.477
msst_wide_ml_r79 -999 -999 -999 -999
msst_long_ml_r79 38028.943 38125.045 38074.207 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 37645.234
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 -999 -999 -999 -999
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 35946.675
tso_wide_ml_r79 -999 -999 -999 -999
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 31798.635
msst_wide_ml_r80 37786.593 37828.276 37777.744 NA
msst_long_ml_r80 37783.315 37879.406 37828.568 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 37399.262
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 -999 -999 -999 -999
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 35569.583
tso_wide_ml_r80 35713.745 35773.664 35701.024 NA
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 31565.336
msst_wide_ml_r81 -999 -999 -999 -999
msst_long_ml_r81 38030.658 38126.754 38075.916 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 37615.318
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 -999 -999 -999 -999
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 35507.302
tso_wide_ml_r81 -999 -999 -999 -999
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 31489.209
msst_wide_ml_r82 37983.08 38024.762 37974.23 NA
msst_long_ml_r82 37980.291 38076.393 38025.555 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 37608.391
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 -999 -999 -999 -999
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 35949.101
tso_wide_ml_r82 35985.791 36045.71 35973.07 NA
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 31834.976
msst_wide_ml_r83 -999 -999 -999 -999
msst_long_ml_r83 38495.637 38591.739 38540.901 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 38077.619
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 -999 -999 -999 -999
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 36239.29
tso_wide_ml_r83 -999 -999 -999 -999
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 32395.581
msst_wide_ml_r84 38366.073 38407.756 38357.224 NA
msst_long_ml_r84 38361.937 38458.038 38407.2 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 37941.915
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 -999 -999 -999 -999
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 36158.902
tso_wide_ml_r84 36278.385 36338.304 36265.665 NA
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 32166.525
msst_wide_ml_r85 38313.099 38354.781 38304.249 NA
msst_long_ml_r85 38310.589 38406.691 38355.853 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 37947.546
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 -999 -999 -999 -999
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 36187.451
tso_wide_ml_r85 36236.839 36296.758 36224.118 NA
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 32147.076
msst_wide_ml_r86 -999 -999 -999 -999
msst_long_ml_r86 38466.058 38562.16 38511.321 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 38080.358
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 -999 -999 -999 -999
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 35777.977
tso_wide_ml_r86 -999 -999 -999 -999
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 31790.875
msst_wide_ml_r87 -999 -999 -999 -999
msst_long_ml_r87 38341.975 38438.077 38387.238 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 37934.49
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 -999 -999 -999 -999
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 35951.638
tso_wide_ml_r87 -999 -999 -999 -999
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 31894.41
msst_wide_ml_r88 -999 -999 -999 -999
msst_long_ml_r88 38795.009 38891.111 38840.273 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 38383.17
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 -999 -999 -999 -999
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 36366.201
tso_wide_ml_r88 -999 -999 -999 -999
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 32370.088
msst_wide_ml_r89 -999 -999 -999 -999
msst_long_ml_r89 38840.894 38936.996 38886.157 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 38441.964
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 -999 -999 -999 -999
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 36179.907
tso_wide_ml_r89 -999 -999 -999 -999
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 32220.756
msst_wide_ml_r90 -999 -999 -999 -999
msst_long_ml_r90 39022.027 39118.129 39067.291 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 38597.316
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 -999 -999 -999 -999
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 36055.161
tso_wide_ml_r90 -999 -999 -999 -999
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 32043.286
msst_wide_ml_r91 -999 -999 -999 -999
msst_long_ml_r91 38383.731 38479.833 38428.995 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 38003.367
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 -999 -999 -999 -999
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 35908.484
tso_wide_ml_r91 -999 -999 -999 -999
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 31699.414
msst_wide_ml_r92 38657.473 38699.155 38648.623 NA
msst_long_ml_r92 38653.958 38750.06 38699.222 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 38232.428
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 -999 -999 -999 -999
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 36086.334
tso_wide_ml_r92 36222.104 36282.023 36209.383 NA
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 32145.391
msst_wide_ml_r93 -999 -999 -999 -999
msst_long_ml_r93 38178.371 38274.473 38223.635 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 37761.99
cuts_wide_ml_r93 -999 -999 -999 -999
cuts_long_ml_r93 -999 -999 -999 -999
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 35844.2
tso_wide_ml_r93 -999 -999 -999 -999
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 31847.884
msst_wide_ml_r94 -999 -999 -999 -999
msst_long_ml_r94 38272.998 38369.1 38318.262 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 37842.479
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 -999 -999 -999 -999
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 35841.557
tso_wide_ml_r94 -999 -999 -999 -999
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 31874.781
msst_wide_ml_r95 -999 -999 -999 -999
msst_long_ml_r95 38416.287 38512.389 38461.55 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 37982.843
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 -999 -999 -999 -999
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 36116.799
tso_wide_ml_r95 -999 -999 -999 -999
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 32090.677
msst_wide_ml_r96 -999 -999 -999 -999
msst_long_ml_r96 38381.346 38477.448 38426.61 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 37952.428
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 -999 -999 -999 -999
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 36009.475
tso_wide_ml_r96 -999 -999 -999 -999
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 32057.591
msst_wide_ml_r97 -999 -999 -999 -999
msst_long_ml_r97 38238.827 38334.929 38284.091 NA
msst_wide_bayes_r97 NA NA NA NA
msst_long_bayes_r97 NA NA NA 37856.321
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 -999 -999 -999 -999
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 35982.474
tso_wide_ml_r97 -999 -999 -999 -999
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 31962.376
msst_wide_ml_r98 -999 -999 -999 -999
msst_long_ml_r98 38347.097 38443.193 38392.355 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 37931.24
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 -999 -999 -999 -999
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 36015.258
tso_wide_ml_r98 -999 -999 -999 -999
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 31958.339
msst_wide_ml_r99 38448.414 38490.096 38439.564 NA
msst_long_ml_r99 38445.212 38541.314 38490.476 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 38073.097
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 -999 -999 -999 -999
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 35975.73
tso_wide_ml_r99 36134.905 36194.824 36122.185 NA
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 31979.637
msst_wide_ml_r100 -999 -999 -999 -999
msst_long_ml_r100 38049.161 38145.262 38094.424 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 37665.718
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 -999 -999 -999 -999
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 35726.858
tso_wide_ml_r100 -999 -999 -999 -999
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 31726.209
