AIC BIC aBIC DIC
cuts_long_ml_r53 -999 -999 -999 -999
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 71659.928
tso_wide_ml_r53 -999 -999 -999 -999
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 63482.968
msst_wide_ml_r54 -999 -999 -999 -999
msst_long_ml_r54 76222.826 76330.018 76279.174 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 75306.296
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 -999 -999 -999 -999
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 71528.778
tso_wide_ml_r54 -999 -999 -999 -999
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 63587.126
msst_wide_ml_r55 -999 -999 -999 -999
msst_long_ml_r55 76658.861 76766.05 76715.207 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 75713.185
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 -999 -999 -999 -999
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 72052.521
tso_wide_ml_r55 -999 -999 -999 -999
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 63851.24
msst_wide_ml_r56 -999 -999 -999 -999
msst_long_ml_r56 76567.931 76675.123 76624.279 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 75766.22
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 -999 -999 -999 -999
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 72170.065
tso_wide_ml_r56 -999 -999 -999 -999
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 64195.378
msst_wide_ml_r57 -999 -999 -999 -999
msst_long_ml_r57 76587.537 76694.724 76643.88 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 75725.556
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 -999 -999 -999 -999
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 72103.778
tso_wide_ml_r57 -999 -999 -999 -999
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 63885.991
msst_wide_ml_r58 -999 -999 -999 -999
msst_long_ml_r58 76778.498 76885.688 76834.844 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 75877.284
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 -999 -999 -999 -999
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 71822.146
tso_wide_ml_r58 -999 -999 -999 -999
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 63671.72
msst_wide_ml_r59 -999 -999 -999 -999
msst_long_ml_r59 77236.145 77343.338 77292.494 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 76437.315
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 -999 -999 -999 -999
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 72248.906
tso_wide_ml_r59 -999 -999 -999 -999
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 63905.662
msst_wide_ml_r60 -999 -999 -999 -999
msst_long_ml_r60 76818.024 76925.211 76874.367 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 75983.053
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 -999 -999 -999 -999
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 72032.081
tso_wide_ml_r60 -999 -999 -999 -999
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 63930.355
msst_wide_ml_r61 -999 -999 -999 -999
msst_long_ml_r61 76292.362 76399.554 76348.71 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 75466.006
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 -999 -999 -999 -999
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 71741.928
tso_wide_ml_r61 -999 -999 -999 -999
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 63851.892
msst_wide_ml_r62 -999 -999 -999 -999
msst_long_ml_r62 77537.688 77644.881 77594.037 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 76670.224
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 -999 -999 -999 -999
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 72315.177
tso_wide_ml_r62 -999 -999 -999 -999
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 64158.285
msst_wide_ml_r63 -999 -999 -999 -999
msst_long_ml_r63 77306.025 77413.215 77362.371 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 76511.493
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 -999 -999 -999 -999
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 72147.053
tso_wide_ml_r63 -999 -999 -999 -999
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 64187.631
msst_wide_ml_r64 -999 -999 -999 -999
msst_long_ml_r64 77244.073 77351.265 77300.421 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 76424.55
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 -999 -999 -999 -999
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 71724.747
tso_wide_ml_r64 -999 -999 -999 -999
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 63740.114
msst_wide_ml_r65 -999 -999 -999 -999
msst_long_ml_r65 76942.266 77049.455 76998.612 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 76068.953
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 -999 -999 -999 -999
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 71917.028
tso_wide_ml_r65 -999 -999 -999 -999
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 63764.573
msst_wide_ml_r66 -999 -999 -999 -999
msst_long_ml_r66 77107.845 77215.034 77164.191 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 76318.428
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 -999 -999 -999 -999
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 72427.242
tso_wide_ml_r66 -999 -999 -999 -999
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 64293.965
msst_wide_ml_r67 -999 -999 -999 -999
msst_long_ml_r67 76246.694 76353.886 76303.043 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 75386.902
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 -999 -999 -999 -999
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 71817.56
tso_wide_ml_r67 -999 -999 -999 -999
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 63531.534
msst_wide_ml_r68 -999 -999 -999 -999
msst_long_ml_r68 76404.844 76512.033 76461.19 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 75540.125
cuts_wide_ml_r68 -999 -999 -999 -999
cuts_long_ml_r68 -999 -999 -999 -999
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 71640.709
tso_wide_ml_r68 -999 -999 -999 -999
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 63599.627
msst_wide_ml_r69 -999 -999 -999 -999
msst_long_ml_r69 76771.605 76878.797 76827.954 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 75990.099
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 -999 -999 -999 -999
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 72084.597
tso_wide_ml_r69 -999 -999 -999 -999
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 64103.137
msst_wide_ml_r70 -999 -999 -999 -999
msst_long_ml_r70 76144.42 76251.61 76200.766 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 75369.762
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 -999 -999 -999 -999
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 71945.486
tso_wide_ml_r70 -999 -999 -999 -999
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 63847.667
msst_wide_ml_r71 -999 -999 -999 -999
msst_long_ml_r71 76428.764 76535.953 76485.11 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 75617.358
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 -999 -999 -999 -999
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 71694.835
tso_wide_ml_r71 -999 -999 -999 -999
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 63353.744
msst_wide_ml_r72 -999 -999 -999 -999
msst_long_ml_r72 75993.855 76101.045 76050.201 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 75192.995
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 -999 -999 -999 -999
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 71564.352
tso_wide_ml_r72 -999 -999 -999 -999
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 63253.566
msst_wide_ml_r73 -999 -999 -999 -999
msst_long_ml_r73 75300.049 75407.239 75356.395 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 74553.973
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 -999 -999 -999 -999
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 71397.8
tso_wide_ml_r73 -999 -999 -999 -999
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 63567.099
msst_wide_ml_r74 -999 -999 -999 -999
msst_long_ml_r74 77573.942 77681.131 77630.288 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 76647.236
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 -999 -999 -999 -999
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 71906.858
tso_wide_ml_r74 -999 -999 -999 -999
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 63726.311
msst_wide_ml_r75 -999 -999 -999 -999
msst_long_ml_r75 76935.276 77042.463 76991.619 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 76131.9
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 -999 -999 -999 -999
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 71856.56
tso_wide_ml_r75 -999 -999 -999 -999
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 63755.171
msst_wide_ml_r76 -999 -999 -999 -999
msst_long_ml_r76 76673.297 76780.489 76729.645 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 75828.246
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 -999 -999 -999 -999
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 71807.267
tso_wide_ml_r76 -999 -999 -999 -999
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 63615.642
msst_wide_ml_r77 -999 -999 -999 -999
msst_long_ml_r77 76692.438 76799.63 76748.787 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 75817.803
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 -999 -999 -999 -999
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 72020.196
tso_wide_ml_r77 -999 -999 -999 -999
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 63801.44
msst_wide_ml_r78 -999 -999 -999 -999
msst_long_ml_r78 76571.563 76678.75 76627.906 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 75741.519
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 -999 -999 -999 -999
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 72057.055
tso_wide_ml_r78 -999 -999 -999 -999
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 63961.426
msst_wide_ml_r79 -999 -999 -999 -999
msst_long_ml_r79 77588.405 77695.594 77644.751 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 76851.885
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 -999 -999 -999 -999
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 72434.762
tso_wide_ml_r79 -999 -999 -999 -999
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 64300.243
msst_wide_ml_r80 -999 -999 -999 -999
msst_long_ml_r80 76668.454 76775.646 76724.802 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 75858.507
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 -999 -999 -999 -999
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 71856.606
tso_wide_ml_r80 71441.373 71501.292 71428.652 NA
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 63550.713
msst_wide_ml_r81 -999 -999 -999 -999
msst_long_ml_r81 76347.423 76454.61 76403.767 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 75538.915
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 -999 -999 -999 -999
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 71705.998
tso_wide_ml_r81 -999 -999 -999 -999
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 63634.197
msst_wide_ml_r82 -999 -999 -999 -999
msst_long_ml_r82 76253.741 76360.931 76310.087 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 75441.281
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 -999 -999 -999 -999
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 71876.934
tso_wide_ml_r82 -999 -999 -999 -999
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 63770.304
msst_wide_ml_r83 -999 -999 -999 -999
msst_long_ml_r83 76300.308 76407.5 76356.656 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 75543.07
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 -999 -999 -999 -999
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 71970.535
tso_wide_ml_r83 -999 -999 -999 -999
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 63680.064
msst_wide_ml_r84 -999 -999 -999 -999
msst_long_ml_r84 75937.38 76044.572 75993.729 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 75180.744
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 -999 -999 -999 -999
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 71970.832
tso_wide_ml_r84 -999 -999 -999 -999
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 63659.695
msst_wide_ml_r85 -999 -999 -999 -999
msst_long_ml_r85 75824.777 75931.969 75881.125 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 74997.451
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 -999 -999 -999 -999
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 71668.204
tso_wide_ml_r85 -999 -999 -999 -999
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 63524.245
msst_wide_ml_r86 -999 -999 -999 -999
msst_long_ml_r86 76994.928 77102.12 77051.277 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 76165.111
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 -999 -999 -999 -999
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 71613.04
tso_wide_ml_r86 -999 -999 -999 -999
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 63563.317
msst_wide_ml_r87 -999 -999 -999 -999
msst_long_ml_r87 76769.408 76876.598 76825.754 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 75952.006
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 -999 -999 -999 -999
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 72290.559
tso_wide_ml_r87 -999 -999 -999 -999
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 64175.092
msst_wide_ml_r88 -999 -999 -999 -999
msst_long_ml_r88 76237.232 76344.422 76293.578 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 75440.707
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 -999 -999 -999 -999
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 72356.785
tso_wide_ml_r88 -999 -999 -999 -999
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 64374.596
msst_wide_ml_r89 -999 -999 -999 -999
msst_long_ml_r89 76493.797 76600.986 76550.143 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 75665.438
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 -999 -999 -999 -999
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 71898.479
tso_wide_ml_r89 -999 -999 -999 -999
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 63884.235
msst_wide_ml_r90 -999 -999 -999 -999
msst_long_ml_r90 77255.007 77362.199 77311.355 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 76445.291
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 -999 -999 -999 -999
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 72003.785
tso_wide_ml_r90 -999 -999 -999 -999
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 63809.538
msst_wide_ml_r91 -999 -999 -999 -999
msst_long_ml_r91 75881.966 75989.159 75938.315 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 75088.306
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 -999 -999 -999 -999
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 71707.593
tso_wide_ml_r91 -999 -999 -999 -999
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 63462.704
msst_wide_ml_r92 -999 -999 -999 -999
msst_long_ml_r92 77751.325 77858.517 77807.673 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 76939.198
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 -999 -999 -999 -999
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 72238.984
tso_wide_ml_r92 -999 -999 -999 -999
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 64124.382
msst_wide_ml_r93 -999 -999 -999 -999
msst_long_ml_r93 75899.819 76007.012 75956.168 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 75165.293
cuts_wide_ml_r93 -999 -999 -999 -999
cuts_long_ml_r93 -999 -999 -999 -999
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 71762.166
tso_wide_ml_r93 -999 -999 -999 -999
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 63397.475
msst_wide_ml_r94 -999 -999 -999 -999
msst_long_ml_r94 76852.783 76959.975 76909.132 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 75973.851
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 -999 -999 -999 -999
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 72078.743
tso_wide_ml_r94 -999 -999 -999 -999
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 63978.214
msst_wide_ml_r95 -999 -999 -999 -999
msst_long_ml_r95 76840.184 76947.377 76896.533 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 75991.758
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 -999 -999 -999 -999
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 71826.883
tso_wide_ml_r95 -999 -999 -999 -999
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 63473.407
msst_wide_ml_r96 -999 -999 -999 -999
msst_long_ml_r96 76572.42 76679.607 76628.764 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 75699.01
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 -999 -999 -999 -999
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 71865.139
tso_wide_ml_r96 -999 -999 -999 -999
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 63609.688
msst_wide_ml_r97 -999 -999 -999 -999
msst_long_ml_r97 77557.015 77664.207 77613.364 NA
msst_wide_bayes_r97 NA NA NA NA
msst_long_bayes_r97 NA NA NA 76683.816
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 -999 -999 -999 -999
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 72571.326
tso_wide_ml_r97 -999 -999 -999 -999
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 64445.353
msst_wide_ml_r98 -999 -999 -999 -999
msst_long_ml_r98 77225.253 77332.443 77281.599 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 76393.1
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 -999 -999 -999 -999
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 72330.69
tso_wide_ml_r98 -999 -999 -999 -999
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 64357.413
msst_wide_ml_r99 -999 -999 -999 -999
msst_long_ml_r99 77538.715 77645.905 77595.061 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 76698.312
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 -999 -999 -999 -999
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 72543.15
tso_wide_ml_r99 -999 -999 -999 -999
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 64328.335
msst_wide_ml_r100 -999 -999 -999 -999
msst_long_ml_r100 76919.173 77026.365 76975.521 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 76128.987
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 -999 -999 -999 -999
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 71808.853
tso_wide_ml_r100 -999 -999 -999 -999
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 63588.736
