AIC BIC aBIC DIC
cuts_wide_ml_r52 -999 -999 -999 -999
cuts_long_ml_r52 71669.176 71803.166 71739.612 NA
cuts_wide_bayes_r52 NA NA NA NA
cuts_long_bayes_r52 NA NA NA 70565.802
tso_wide_ml_r52 -999 -999 -999 -999
tso_wide_bayes_r52 NA NA NA NA
tso_long_bayes_r52 NA NA NA 63861.753
msst_wide_ml_r53 -999 -999 -999 -999
msst_long_ml_r53 78170.142 78277.332 78226.488 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 77201.543
cuts_wide_ml_r53 -999 -999 -999 -999
cuts_long_ml_r53 71462.318 71596.305 71532.751 NA
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 70294.944
tso_wide_ml_r53 -999 -999 -999 -999
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 63696.353
msst_wide_ml_r54 -999 -999 -999 -999
msst_long_ml_r54 78642.966 78750.155 78699.312 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 77676.43
cuts_wide_ml_r54 -999 -999 -999 -999
cuts_long_ml_r54 71883.004 72016.99 71953.436 NA
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 70736.787
tso_wide_ml_r54 -999 -999 -999 -999
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 64077.373
msst_wide_ml_r55 -999 -999 -999 -999
msst_long_ml_r55 77786.11 77893.303 77842.459 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 76823.253
cuts_wide_ml_r55 -999 -999 -999 -999
cuts_long_ml_r55 71582.32 71716.31 71652.756 NA
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 70465.101
tso_wide_ml_r55 -999 -999 -999 -999
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 63627.015
msst_wide_ml_r56 -999 -999 -999 -999
msst_long_ml_r56 77596.997 77704.189 77653.345 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 76627.163
cuts_wide_ml_r56 -999 -999 -999 -999
cuts_long_ml_r56 71669.689 71803.679 71740.125 NA
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 70569.666
tso_wide_ml_r56 -999 -999 -999 -999
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 63995.65
msst_wide_ml_r57 -999 -999 -999 -999
msst_long_ml_r57 78369.429 78476.621 78425.777 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 77446.453
cuts_wide_ml_r57 -999 -999 -999 -999
cuts_long_ml_r57 71247.269 71381.26 71317.705 NA
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 70085.279
tso_wide_ml_r57 -999 -999 -999 -999
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 63300.656
msst_wide_ml_r58 -999 -999 -999 -999
msst_long_ml_r58 78103.912 78211.104 78160.261 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 77208.988
cuts_wide_ml_r58 -999 -999 -999 -999
cuts_long_ml_r58 71859.061 71993.051 71929.497 NA
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 70738.229
tso_wide_ml_r58 -999 -999 -999 -999
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 63892.716
msst_wide_ml_r59 -999 -999 -999 -999
msst_long_ml_r59 77681.128 77788.318 77737.474 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 76793.673
cuts_wide_ml_r59 -999 -999 -999 -999
cuts_long_ml_r59 71813.805 71947.792 71884.238 NA
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 70714.666
tso_wide_ml_r59 -999 -999 -999 -999
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 63874.619
msst_wide_ml_r60 -999 -999 -999 -999
msst_long_ml_r60 78014.055 78121.247 78070.404 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 77116.95
cuts_wide_ml_r60 -999 -999 -999 -999
cuts_long_ml_r60 71743.607 71877.597 71814.043 NA
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 70627.928
tso_wide_ml_r60 -999 -999 -999 -999
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 63918.442
msst_wide_ml_r61 -999 -999 -999 -999
msst_long_ml_r61 78417.203 78524.395 78473.552 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 77486.622
cuts_wide_ml_r61 -999 -999 -999 -999
cuts_long_ml_r61 71875.909 72009.899 71946.345 NA
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 70722.883
tso_wide_ml_r61 -999 -999 -999 -999
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 64194.6
msst_wide_ml_r62 -999 -999 -999 -999
msst_long_ml_r62 78154.857 78262.049 78211.206 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 77158.699
cuts_wide_ml_r62 -999 -999 -999 -999
cuts_long_ml_r62 72241.176 72375.166 72311.612 NA
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 71109.595
tso_wide_ml_r62 -999 -999 -999 -999
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 64577.686
msst_wide_ml_r63 -999 -999 -999 -999
msst_long_ml_r63 78551.851 78659.043 78608.2 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 77602.09
cuts_wide_ml_r63 -999 -999 -999 -999
cuts_long_ml_r63 72038.75 72172.74 72109.186 NA
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 70897.076
tso_wide_ml_r63 -999 -999 -999 -999
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 64375.808
msst_wide_ml_r64 -999 -999 -999 -999
msst_long_ml_r64 78282.481 78389.673 78338.829 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 77296.607
cuts_wide_ml_r64 -999 -999 -999 -999
cuts_long_ml_r64 71571.208 71705.199 71641.644 NA
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 70428.535
tso_wide_ml_r64 -999 -999 -999 -999
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 63749.581
msst_wide_ml_r65 -999 -999 -999 -999
msst_long_ml_r65 77958.13 78065.322 78014.479 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 77004.172
cuts_wide_ml_r65 -999 -999 -999 -999
cuts_long_ml_r65 71782.808 71916.799 71853.244 NA
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 70643.065
tso_wide_ml_r65 -999 -999 -999 -999
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 64095.353
msst_wide_ml_r66 -999 -999 -999 -999
msst_long_ml_r66 77896.529 78003.721 77952.877 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 77000.378
cuts_wide_ml_r66 -999 -999 -999 -999
cuts_long_ml_r66 72110.978 72244.968 72181.413 NA
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 70994.659
tso_wide_ml_r66 -999 -999 -999 -999
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 64226.486
msst_wide_ml_r67 -999 -999 -999 -999
msst_long_ml_r67 78330.409 78437.598 78386.755 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 77415.957
cuts_wide_ml_r67 -999 -999 -999 -999
cuts_long_ml_r67 72116.649 72250.636 72187.081 NA
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 70985.778
tso_wide_ml_r67 -999 -999 -999 -999
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 64410.921
msst_wide_ml_r68 -999 -999 -999 -999
msst_long_ml_r68 78213.457 78320.644 78269.8 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 77262.159
cuts_wide_ml_r68 -999 -999 -999 -999
cuts_long_ml_r68 71620.361 71754.345 71690.79 NA
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 70467.496
tso_wide_ml_r68 71624.44 71684.359 71611.719 NA
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 63679.165
msst_wide_ml_r69 -999 -999 -999 -999
msst_long_ml_r69 78381.612 78488.804 78437.96 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 77396.142
cuts_wide_ml_r69 -999 -999 -999 -999
cuts_long_ml_r69 71517.1 71651.091 71587.536 NA
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 70322.521
tso_wide_ml_r69 -999 -999 -999 -999
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 63799.927
msst_wide_ml_r70 -999 -999 -999 -999
msst_long_ml_r70 77459.653 77566.845 77516.001 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 76516.503
cuts_wide_ml_r70 -999 -999 -999 -999
cuts_long_ml_r70 71907.153 72041.144 71977.589 NA
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 70803.632
tso_wide_ml_r70 -999 -999 -999 -999
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 63965.397
msst_wide_ml_r71 -999 -999 -999 -999
msst_long_ml_r71 78458.26 78565.45 78514.606 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 77523.647
cuts_wide_ml_r71 -999 -999 -999 -999
cuts_long_ml_r71 71914.669 72048.656 71985.102 NA
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 70773.643
tso_wide_ml_r71 -999 -999 -999 -999
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 64064.522
msst_wide_ml_r72 -999 -999 -999 -999
msst_long_ml_r72 78579.25 78686.442 78635.598 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 77671.177
cuts_wide_ml_r72 -999 -999 -999 -999
cuts_long_ml_r72 71909.263 72043.254 71979.699 NA
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 70767.403
tso_wide_ml_r72 -999 -999 -999 -999
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 64187.292
msst_wide_ml_r73 -999 -999 -999 -999
msst_long_ml_r73 77406.427 77513.62 77462.776 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 76522.118
cuts_wide_ml_r73 -999 -999 -999 -999
cuts_long_ml_r73 71978.393 72112.384 72048.829 NA
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 70918.411
tso_wide_ml_r73 -999 -999 -999 -999
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 64334.349
msst_wide_ml_r74 -999 -999 -999 -999
msst_long_ml_r74 77704.344 77811.534 77760.69 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 76784.837
cuts_wide_ml_r74 -999 -999 -999 -999
cuts_long_ml_r74 71794.686 71928.673 71865.119 NA
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 70671.211
tso_wide_ml_r74 -999 -999 -999 -999
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 64185.833
msst_wide_ml_r75 -999 -999 -999 -999
msst_long_ml_r75 78509.392 78616.585 78565.741 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 77630.271
cuts_wide_ml_r75 -999 -999 -999 -999
cuts_long_ml_r75 72388.274 72522.264 72458.71 NA
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 71266.104
tso_wide_ml_r75 -999 -999 -999 -999
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 64502.214
msst_wide_ml_r76 -999 -999 -999 -999
msst_long_ml_r76 77716.186 77823.375 77772.532 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 76839.211
cuts_wide_ml_r76 -999 -999 -999 -999
cuts_long_ml_r76 71717.737 71851.724 71788.17 NA
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 70597.229
tso_wide_ml_r76 -999 -999 -999 -999
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 64104.159
msst_wide_ml_r77 -999 -999 -999 -999
msst_long_ml_r77 78867.61 78974.802 78923.959 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 77885.619
cuts_wide_ml_r77 -999 -999 -999 -999
cuts_long_ml_r77 72041.183 72175.174 72111.619 NA
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 70866.26
tso_wide_ml_r77 -999 -999 -999 -999
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 64172.837
msst_wide_ml_r78 -999 -999 -999 -999
msst_long_ml_r78 78819.377 78926.569 78875.726 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 77891.802
cuts_wide_ml_r78 -999 -999 -999 -999
cuts_long_ml_r78 71944.685 72078.675 72015.12 NA
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 70802.92
tso_wide_ml_r78 -999 -999 -999 -999
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 64322.842
msst_wide_ml_r79 -999 -999 -999 -999
msst_long_ml_r79 78532.786 78639.976 78589.132 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 77575.588
cuts_wide_ml_r79 -999 -999 -999 -999
cuts_long_ml_r79 71345.246 71479.233 71415.678 NA
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 70187.97
tso_wide_ml_r79 -999 -999 -999 -999
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 63384.832
msst_wide_ml_r80 -999 -999 -999 -999
msst_long_ml_r80 77221.242 77328.432 77277.588 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 76360.625
cuts_wide_ml_r80 -999 -999 -999 -999
cuts_long_ml_r80 71549.536 71683.523 71619.968 NA
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 70463.432
tso_wide_ml_r80 -999 -999 -999 -999
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 63690.685
msst_wide_ml_r81 -999 -999 -999 -999
msst_long_ml_r81 78443.884 78551.073 78500.23 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 77530.084
cuts_wide_ml_r81 -999 -999 -999 -999
cuts_long_ml_r81 71953.081 72087.068 72023.514 NA
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 70809.017
tso_wide_ml_r81 -999 -999 -999 -999
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 64203.352
msst_wide_ml_r82 -999 -999 -999 -999
msst_long_ml_r82 77668.469 77775.661 77724.818 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 76713.497
cuts_wide_ml_r82 -999 -999 -999 -999
cuts_long_ml_r82 71992.61 72126.601 72063.046 NA
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 70885.147
tso_wide_ml_r82 -999 -999 -999 -999
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 64120.883
msst_wide_ml_r83 -999 -999 -999 -999
msst_long_ml_r83 77607.332 77714.524 77663.681 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 76605.471
cuts_wide_ml_r83 -999 -999 -999 -999
cuts_long_ml_r83 71972.497 72106.487 72042.933 NA
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 70836.38
tso_wide_ml_r83 -999 -999 -999 -999
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 63835.3
msst_wide_ml_r84 -999 -999 -999 -999
msst_long_ml_r84 79135.014 79242.203 79191.36 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 78155.011
cuts_wide_ml_r84 -999 -999 -999 -999
cuts_long_ml_r84 71939.616 72073.603 72010.048 NA
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 70782.362
tso_wide_ml_r84 -999 -999 -999 -999
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 64288.542
msst_wide_ml_r85 -999 -999 -999 -999
msst_long_ml_r85 77943.934 78051.126 78000.283 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 76948.295
cuts_wide_ml_r85 -999 -999 -999 -999
cuts_long_ml_r85 71958.204 72092.195 72028.64 NA
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 70833.255
tso_wide_ml_r85 -999 -999 -999 -999
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 64016.531
msst_wide_ml_r86 -999 -999 -999 -999
msst_long_ml_r86 77666.798 77773.988 77723.145 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 76811.187
cuts_wide_ml_r86 -999 -999 -999 -999
cuts_long_ml_r86 71806.691 71940.678 71877.123 NA
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 70694.071
tso_wide_ml_r86 -999 -999 -999 -999
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 64056.768
msst_wide_ml_r87 -999 -999 -999 -999
msst_long_ml_r87 77719.667 77826.856 77776.013 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 76781.249
cuts_wide_ml_r87 -999 -999 -999 -999
cuts_long_ml_r87 71503.007 71636.994 71573.44 NA
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 70385.558
tso_wide_ml_r87 -999 -999 -999 -999
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 63649.669
msst_wide_ml_r88 -999 -999 -999 -999
msst_long_ml_r88 77588.011 77695.203 77644.36 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 76679.132
cuts_wide_ml_r88 -999 -999 -999 -999
cuts_long_ml_r88 71825.145 71959.135 71895.58 NA
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 70713.956
tso_wide_ml_r88 -999 -999 -999 -999
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 64056.952
msst_wide_ml_r89 -999 -999 -999 -999
msst_long_ml_r89 77770.027 77877.219 77826.375 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 76804.75
cuts_wide_ml_r89 -999 -999 -999 -999
cuts_long_ml_r89 71224.661 71358.652 71295.097 NA
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 70081.848
tso_wide_ml_r89 -999 -999 -999 -999
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 63200.036
msst_wide_ml_r90 -999 -999 -999 -999
msst_long_ml_r90 79104.077 79211.269 79160.425 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 78209.592
cuts_wide_ml_r90 -999 -999 -999 -999
cuts_long_ml_r90 71861.014 71995.005 71931.45 NA
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 70694.155
tso_wide_ml_r90 -999 -999 -999 -999
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 63835.407
msst_wide_ml_r91 -999 -999 -999 -999
msst_long_ml_r91 77162.697 77269.889 77219.045 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 76240.588
cuts_wide_ml_r91 -999 -999 -999 -999
cuts_long_ml_r91 71727.414 71861.404 71797.85 NA
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 70635.127
tso_wide_ml_r91 -999 -999 -999 -999
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 64010.962
msst_wide_ml_r92 -999 -999 -999 -999
msst_long_ml_r92 77953.215 78060.405 78009.561 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 77036.607
cuts_wide_ml_r92 -999 -999 -999 -999
cuts_long_ml_r92 72277.178 72411.165 72347.611 NA
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 71165.151
tso_wide_ml_r92 -999 -999 -999 -999
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 64486.178
msst_wide_ml_r93 -999 -999 -999 -999
msst_long_ml_r93 78578.798 78685.99 78635.146 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 77644.84
cuts_wide_ml_r93 -999 -999 -999 -999
cuts_long_ml_r93 71355.853 71489.843 71426.289 NA
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 70183.629
tso_wide_ml_r93 -999 -999 -999 -999
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 63618.247
msst_wide_ml_r94 -999 -999 -999 -999
msst_long_ml_r94 78252.193 78359.383 78308.539 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 77288.58
cuts_wide_ml_r94 -999 -999 -999 -999
cuts_long_ml_r94 72121.851 72255.838 72192.283 NA
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 70998.694
tso_wide_ml_r94 -999 -999 -999 -999
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 64205.027
msst_wide_ml_r95 -999 -999 -999 -999
msst_long_ml_r95 78674.229 78781.421 78730.577 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 77732.299
cuts_wide_ml_r95 -999 -999 -999 -999
cuts_long_ml_r95 72112.813 72246.804 72183.249 NA
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 70952.656
tso_wide_ml_r95 -999 -999 -999 -999
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 64322.294
msst_wide_ml_r96 -999 -999 -999 -999
msst_long_ml_r96 77989.911 78097.104 78046.26 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 77090.975
cuts_wide_ml_r96 -999 -999 -999 -999
cuts_long_ml_r96 72044.556 72178.546 72114.992 NA
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 70921.968
tso_wide_ml_r96 -999 -999 -999 -999
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 64088.06
msst_wide_ml_r97 -999 -999 -999 -999
msst_long_ml_r97 77760.701 77867.89 77817.047 NA
msst_wide_bayes_r97 NA NA NA NA
msst_long_bayes_r97 NA NA NA 76829.712
cuts_wide_ml_r97 -999 -999 -999 -999
cuts_long_ml_r97 72028.097 72162.083 72098.529 NA
cuts_wide_bayes_r97 NA NA NA NA
cuts_long_bayes_r97 NA NA NA 70945.565
tso_wide_ml_r97 -999 -999 -999 -999
tso_wide_bayes_r97 NA NA NA NA
tso_long_bayes_r97 NA NA NA 63933.582
msst_wide_ml_r98 -999 -999 -999 -999
msst_long_ml_r98 78889.813 78997.003 78946.16 NA
msst_wide_bayes_r98 NA NA NA NA
msst_long_bayes_r98 NA NA NA 77957.823
cuts_wide_ml_r98 -999 -999 -999 -999
cuts_long_ml_r98 72334.425 72468.412 72404.857 NA
cuts_wide_bayes_r98 NA NA NA NA
cuts_long_bayes_r98 NA NA NA 71199.245
tso_wide_ml_r98 -999 -999 -999 -999
tso_wide_bayes_r98 NA NA NA NA
tso_long_bayes_r98 NA NA NA 64315.998
msst_wide_ml_r99 -999 -999 -999 -999
msst_long_ml_r99 77815.604 77922.793 77871.95 NA
msst_wide_bayes_r99 NA NA NA NA
msst_long_bayes_r99 NA NA NA 76898.378
cuts_wide_ml_r99 -999 -999 -999 -999
cuts_long_ml_r99 71656.532 71790.519 71726.965 NA
cuts_wide_bayes_r99 NA NA NA NA
cuts_long_bayes_r99 NA NA NA 70546.833
tso_wide_ml_r99 -999 -999 -999 -999
tso_wide_bayes_r99 NA NA NA NA
tso_long_bayes_r99 NA NA NA 63820.2
msst_wide_ml_r100 -999 -999 -999 -999
msst_long_ml_r100 78369.139 78476.326 78425.482 NA
msst_wide_bayes_r100 NA NA NA NA
msst_long_bayes_r100 NA NA NA 77404.135
cuts_wide_ml_r100 -999 -999 -999 -999
cuts_long_ml_r100 72393.239 72527.222 72463.668 NA
cuts_wide_bayes_r100 NA NA NA NA
cuts_long_bayes_r100 NA NA NA 71281.236
tso_wide_ml_r100 -999 -999 -999 -999
tso_wide_bayes_r100 NA NA NA NA
tso_long_bayes_r100 NA NA NA 64594.491
