AIC BIC aBIC DIC
msst_long_ml_r49 85311.901 85419.093 85368.25 NA
msst_wide_bayes_r49 NA NA NA NA
msst_long_bayes_r49 NA NA NA 84273.719
cuts_wide_ml_r49 78668.195 78720.299 78657.134 NA
cuts_long_ml_r49 78668.195 78802.186 78738.631 NA
cuts_wide_bayes_r49 NA NA NA NA
cuts_long_bayes_r49 NA NA NA 77524.113
tso_wide_ml_r49 78672.199 78732.118 78659.478 NA
tso_wide_bayes_r49 NA NA NA NA
tso_long_bayes_r49 NA NA NA 70283.628
msst_wide_ml_r50 86297.772 86339.455 86288.922 NA
msst_long_ml_r50 86279.505 86386.697 86335.854 NA
msst_wide_bayes_r50 NA NA NA NA
msst_long_bayes_r50 NA NA NA 85177.18
cuts_wide_ml_r50 79120.175 79172.278 79109.113 NA
cuts_long_ml_r50 79120.175 79254.165 79190.611 NA
cuts_wide_bayes_r50 NA NA NA NA
cuts_long_bayes_r50 NA NA NA 77959.72
tso_wide_ml_r50 79125.034 79184.953 79112.313 NA
tso_wide_bayes_r50 NA NA NA NA
tso_long_bayes_r50 NA NA NA 70499.354
msst_wide_ml_r51 86767.321 86809.004 86758.472 NA
msst_long_ml_r51 86747.679 86854.871 86804.027 NA
msst_wide_bayes_r51 NA NA NA NA
msst_long_bayes_r51 NA NA NA 85600.665
cuts_wide_ml_r51 78622.123 78674.226 78611.061 NA
cuts_long_ml_r51 78622.123 78756.113 78692.559 NA
cuts_wide_bayes_r51 NA NA NA NA
cuts_long_bayes_r51 NA NA NA 77436.038
tso_wide_ml_r51 78625.824 78685.743 78613.103 NA
tso_wide_bayes_r51 NA NA NA NA
tso_long_bayes_r51 NA NA NA 70267.644
msst_wide_ml_r52 86112.663 86154.345 86103.813 NA
msst_long_ml_r52 86094.677 86201.869 86151.025 NA
msst_wide_bayes_r52 NA NA NA NA
msst_long_bayes_r52 NA NA NA 84985.065
cuts_wide_ml_r52 78943.455 78995.558 78932.393 NA
cuts_long_ml_r52 78943.455 79077.445 79013.891 NA
cuts_wide_bayes_r52 NA NA NA NA
cuts_long_bayes_r52 NA NA NA 77735.574
tso_wide_ml_r52 78944.288 79004.207 78931.568 NA
tso_wide_bayes_r52 NA NA NA NA
tso_long_bayes_r52 NA NA NA 70639.929
msst_wide_ml_r53 86140.313 86181.996 86131.464 NA
msst_long_ml_r53 86122.063 86229.255 86178.412 NA
msst_wide_bayes_r53 NA NA NA NA
msst_long_bayes_r53 NA NA NA 85029.247
cuts_wide_ml_r53 79019.324 79071.427 79008.262 NA
cuts_long_ml_r53 79019.324 79153.314 79089.76 NA
cuts_wide_bayes_r53 NA NA NA NA
cuts_long_bayes_r53 NA NA NA 77850.021
tso_wide_ml_r53 79022.949 79082.867 79010.228 NA
tso_wide_bayes_r53 NA NA NA NA
tso_long_bayes_r53 NA NA NA 70621.394
msst_wide_ml_r54 86497.034 86538.717 86488.185 NA
msst_long_ml_r54 86479.64 86586.832 86535.988 NA
msst_wide_bayes_r54 NA NA NA NA
msst_long_bayes_r54 NA NA NA 85430.849
cuts_wide_ml_r54 79096.813 79148.916 79085.751 NA
cuts_long_ml_r54 79096.813 79230.803 79167.249 NA
cuts_wide_bayes_r54 NA NA NA NA
cuts_long_bayes_r54 NA NA NA 77922.718
tso_wide_ml_r54 79098.645 79158.564 79085.924 NA
tso_wide_bayes_r54 NA NA NA NA
tso_long_bayes_r54 NA NA NA 70602.5
msst_wide_ml_r55 86069.406 86111.089 86060.557 NA
msst_long_ml_r55 86051.044 86158.236 86107.393 NA
msst_wide_bayes_r55 NA NA NA NA
msst_long_bayes_r55 NA NA NA 84943.656
cuts_wide_ml_r55 79027.34 79079.444 79016.279 NA
cuts_long_ml_r55 79027.34 79161.331 79097.776 NA
cuts_wide_bayes_r55 NA NA NA NA
cuts_long_bayes_r55 NA NA NA 77852.106
tso_wide_ml_r55 79032.836 79092.755 79020.115 NA
tso_wide_bayes_r55 NA NA NA NA
tso_long_bayes_r55 NA NA NA 70574.746
msst_wide_ml_r56 86381.851 86423.534 86373.002 NA
msst_long_ml_r56 86365.285 86472.478 86421.634 NA
msst_wide_bayes_r56 NA NA NA NA
msst_long_bayes_r56 NA NA NA 85324.38
cuts_wide_ml_r56 79135.429 79187.532 79124.367 NA
cuts_long_ml_r56 79135.429 79269.419 79205.865 NA
cuts_wide_bayes_r56 NA NA NA NA
cuts_long_bayes_r56 NA NA NA 77953.504
tso_wide_ml_r56 79137.821 79197.74 79125.1 NA
tso_wide_bayes_r56 NA NA NA NA
tso_long_bayes_r56 NA NA NA 70972.195
msst_wide_ml_r57 85123.517 85165.2 85114.668 NA
msst_long_ml_r57 85106.285 85213.478 85162.634 NA
msst_wide_bayes_r57 NA NA NA NA
msst_long_bayes_r57 NA NA NA 84086.782
cuts_wide_ml_r57 79036.67 79088.774 79025.609 NA
cuts_long_ml_r57 79036.67 79170.661 79107.106 NA
cuts_wide_bayes_r57 NA NA NA NA
cuts_long_bayes_r57 NA NA NA 77930.939
tso_wide_ml_r57 79040.231 79100.15 79027.51 NA
tso_wide_bayes_r57 NA NA NA NA
tso_long_bayes_r57 NA NA NA 70823.07
msst_wide_ml_r58 86803.419 86845.102 86794.57 NA
msst_long_ml_r58 86785.346 86892.538 86841.695 NA
msst_wide_bayes_r58 NA NA NA NA
msst_long_bayes_r58 NA NA NA 85688.534
cuts_wide_ml_r58 79301.29 79353.394 79290.229 NA
cuts_long_ml_r58 79301.29 79435.28 79371.726 NA
cuts_wide_bayes_r58 NA NA NA NA
cuts_long_bayes_r58 NA NA NA 78108.196
tso_wide_ml_r58 79301.827 79361.746 79289.106 NA
tso_wide_bayes_r58 NA NA NA NA
tso_long_bayes_r58 NA NA NA 70967.566
msst_wide_ml_r59 84789.941 84831.624 84781.092 NA
msst_long_ml_r59 84771.844 84879.037 84828.193 NA
msst_wide_bayes_r59 NA NA NA NA
msst_long_bayes_r59 NA NA NA 83701.77
cuts_wide_ml_r59 78524.759 78576.862 78513.697 NA
cuts_long_ml_r59 78524.759 78658.749 78595.195 NA
cuts_wide_bayes_r59 NA NA NA NA
cuts_long_bayes_r59 NA NA NA 77404.566
tso_wide_ml_r59 78524.515 78584.434 78511.794 NA
tso_wide_bayes_r59 NA NA NA NA
tso_long_bayes_r59 NA NA NA 70342.337
msst_wide_ml_r60 85243.238 85284.921 85234.389 NA
msst_long_ml_r60 85226.071 85333.263 85282.42 NA
msst_wide_bayes_r60 NA NA NA NA
msst_long_bayes_r60 NA NA NA 84193.241
cuts_wide_ml_r60 78582.992 78635.095 78571.93 NA
cuts_long_ml_r60 78582.992 78716.982 78653.427 NA
cuts_wide_bayes_r60 NA NA NA NA
cuts_long_bayes_r60 NA NA NA 77446.91
tso_wide_ml_r60 78587.117 78647.036 78574.396 NA
tso_wide_bayes_r60 NA NA NA NA
tso_long_bayes_r60 NA NA NA 70318.499
msst_wide_ml_r61 85620.93 85662.612 85612.08 NA
msst_long_ml_r61 85603.083 85710.275 85659.432 NA
msst_wide_bayes_r61 NA NA NA NA
msst_long_bayes_r61 NA NA NA 84528.613
cuts_wide_ml_r61 79009.472 79061.576 78998.411 NA
cuts_long_ml_r61 79009.472 79143.463 79079.908 NA
cuts_wide_bayes_r61 NA NA NA NA
cuts_long_bayes_r61 NA NA NA 77851.896
tso_wide_ml_r61 79009.852 79069.771 78997.131 NA
tso_wide_bayes_r61 NA NA NA NA
tso_long_bayes_r61 NA NA NA 70527.785
msst_wide_ml_r62 85874.427 85916.109 85865.577 NA
msst_long_ml_r62 85856.487 85963.679 85912.835 NA
msst_wide_bayes_r62 NA NA NA NA
msst_long_bayes_r62 NA NA NA 84761.409
cuts_wide_ml_r62 79142.394 79194.497 79131.332 NA
cuts_long_ml_r62 79142.394 79276.384 79212.83 NA
cuts_wide_bayes_r62 NA NA NA NA
cuts_long_bayes_r62 NA NA NA 77986.498
tso_wide_ml_r62 79147.889 79207.808 79135.168 NA
tso_wide_bayes_r62 NA NA NA NA
tso_long_bayes_r62 NA NA NA 70769.451
msst_wide_ml_r63 85716.056 85757.739 85707.207 NA
msst_long_ml_r63 85697.625 85804.817 85753.973 NA
msst_wide_bayes_r63 NA NA NA NA
msst_long_bayes_r63 NA NA NA 84600.242
cuts_wide_ml_r63 78993.647 79045.75 78982.585 NA
cuts_long_ml_r63 78993.647 79127.637 79064.082 NA
cuts_wide_bayes_r63 NA NA NA NA
cuts_long_bayes_r63 NA NA NA 77831.605
tso_wide_ml_r63 78996.882 79056.801 78984.161 NA
tso_wide_bayes_r63 NA NA NA NA
tso_long_bayes_r63 NA NA NA 70468.707
msst_wide_ml_r64 85959.929 86001.612 85951.08 NA
msst_long_ml_r64 85941.82 86049.012 85998.169 NA
msst_wide_bayes_r64 NA NA NA NA
msst_long_bayes_r64 NA NA NA 84835.105
cuts_wide_ml_r64 79124.02 79176.123 79112.958 NA
cuts_long_ml_r64 79124.02 79258.01 79194.456 NA
cuts_wide_bayes_r64 NA NA NA NA
cuts_long_bayes_r64 NA NA NA 77948.468
tso_wide_ml_r64 79129.329 79189.248 79116.609 NA
tso_wide_bayes_r64 NA NA NA NA
tso_long_bayes_r64 NA NA NA 70655.507
msst_wide_ml_r65 85915.599 85957.282 85906.75 NA
msst_long_ml_r65 85897.826 86005.018 85954.174 NA
msst_wide_bayes_r65 NA NA NA NA
msst_long_bayes_r65 NA NA NA 84818.369
cuts_wide_ml_r65 79336.046 79388.149 79324.984 NA
cuts_long_ml_r65 79336.046 79470.036 79406.482 NA
cuts_wide_bayes_r65 NA NA NA NA
cuts_long_bayes_r65 NA NA NA 78195.876
tso_wide_ml_r65 79339.912 79399.831 79327.192 NA
tso_wide_bayes_r65 NA NA NA NA
tso_long_bayes_r65 NA NA NA 70875.495
msst_wide_ml_r66 86080.465 86122.148 86071.616 NA
msst_long_ml_r66 86061.405 86168.597 86117.754 NA
msst_wide_bayes_r66 NA NA NA NA
msst_long_bayes_r66 NA NA NA 84955.486
cuts_wide_ml_r66 79005.678 79057.781 78994.616 NA
cuts_long_ml_r66 79005.678 79139.668 79076.114 NA
cuts_wide_bayes_r66 NA NA NA NA
cuts_long_bayes_r66 NA NA NA 77855.638
tso_wide_ml_r66 79009.372 79069.291 78996.651 NA
tso_wide_bayes_r66 NA NA NA NA
tso_long_bayes_r66 NA NA NA 70853.916
msst_wide_ml_r67 85207.545 85249.227 85198.695 NA
msst_long_ml_r67 85189.676 85296.868 85246.024 NA
msst_wide_bayes_r67 NA NA NA NA
msst_long_bayes_r67 NA NA NA 84092.586
cuts_wide_ml_r67 78871.544 78923.647 78860.482 NA
cuts_long_ml_r67 78871.544 79005.534 78941.98 NA
cuts_wide_bayes_r67 NA NA NA NA
cuts_long_bayes_r67 NA NA NA 77715.252
tso_wide_ml_r67 78875.738 78935.656 78863.017 NA
tso_wide_bayes_r67 NA NA NA NA
tso_long_bayes_r67 NA NA NA 70524.853
msst_wide_ml_r68 85677.83 85719.513 85668.981 NA
msst_long_ml_r68 85660.798 85767.99 85717.147 NA
msst_wide_bayes_r68 NA NA NA NA
msst_long_bayes_r68 NA NA NA 84600.272
cuts_wide_ml_r68 79221.967 79274.07 79210.905 NA
cuts_long_ml_r68 79221.967 79355.957 79292.402 NA
cuts_wide_bayes_r68 NA NA NA NA
cuts_long_bayes_r68 NA NA NA 78060.522
tso_wide_ml_r68 79221.647 79281.566 79208.926 NA
tso_wide_bayes_r68 NA NA NA NA
tso_long_bayes_r68 NA NA NA 70861.855
msst_wide_ml_r69 86430.279 86471.961 86421.429 NA
msst_long_ml_r69 86413.063 86520.255 86469.411 NA
msst_wide_bayes_r69 NA NA NA NA
msst_long_bayes_r69 NA NA NA 85356.639
cuts_wide_ml_r69 79316.792 79368.895 79305.73 NA
cuts_long_ml_r69 79316.792 79450.782 79387.228 NA
cuts_wide_bayes_r69 NA NA NA NA
cuts_long_bayes_r69 NA NA NA 78144.096
tso_wide_ml_r69 79322.253 79382.172 79309.532 NA
tso_wide_bayes_r69 NA NA NA NA
tso_long_bayes_r69 NA NA NA 70934.487
msst_wide_ml_r70 85601.488 85643.17 85592.638 NA
msst_long_ml_r70 85584.611 85691.803 85640.96 NA
msst_wide_bayes_r70 NA NA NA NA
msst_long_bayes_r70 NA NA NA 84535.375
cuts_wide_ml_r70 78892.522 78944.625 78881.46 NA
cuts_long_ml_r70 78892.522 79026.512 78962.958 NA
cuts_wide_bayes_r70 NA NA NA NA
cuts_long_bayes_r70 NA NA NA 77731.393
tso_wide_ml_r70 78893.615 78953.534 78880.894 NA
tso_wide_bayes_r70 NA NA NA NA
tso_long_bayes_r70 NA NA NA 70652.515
msst_wide_ml_r71 86374.041 86415.724 86365.192 NA
msst_long_ml_r71 86355.976 86463.168 86412.324 NA
msst_wide_bayes_r71 NA NA NA NA
msst_long_bayes_r71 NA NA NA 85287.12
cuts_wide_ml_r71 79027.969 79080.072 79016.907 NA
cuts_long_ml_r71 79027.969 79161.959 79098.405 NA
cuts_wide_bayes_r71 NA NA NA NA
cuts_long_bayes_r71 NA NA NA 77854.034
tso_wide_ml_r71 79033.466 79093.385 79020.745 NA
tso_wide_bayes_r71 NA NA NA NA
tso_long_bayes_r71 NA NA NA 70646.687
msst_wide_ml_r72 87101.991 87143.673 87093.141 NA
msst_long_ml_r72 87084.88 87192.072 87141.228 NA
msst_wide_bayes_r72 NA NA NA NA
msst_long_bayes_r72 NA NA NA 86041.645
cuts_wide_ml_r72 79258.502 79310.605 79247.44 NA
cuts_long_ml_r72 79258.502 79392.492 79328.938 NA
cuts_wide_bayes_r72 NA NA NA NA
cuts_long_bayes_r72 NA NA NA 78092.534
tso_wide_ml_r72 79259.711 79319.63 79246.991 NA
tso_wide_bayes_r72 NA NA NA NA
tso_long_bayes_r72 NA NA NA 70917.659
msst_wide_ml_r73 85974.587 86016.27 85965.738 NA
msst_long_ml_r73 85957.81 86065.002 86014.158 NA
msst_wide_bayes_r73 NA NA NA NA
msst_long_bayes_r73 NA NA NA 84920.872
cuts_wide_ml_r73 79090.711 79142.815 79079.65 NA
cuts_long_ml_r73 79090.711 79224.702 79161.147 NA
cuts_wide_bayes_r73 NA NA NA NA
cuts_long_bayes_r73 NA NA NA 77940.223
tso_wide_ml_r73 79095.614 79155.533 79082.893 NA
tso_wide_bayes_r73 NA NA NA NA
tso_long_bayes_r73 NA NA NA 70571.344
msst_wide_ml_r74 86827.976 86869.659 86819.127 NA
msst_long_ml_r74 86809.895 86917.087 86866.244 NA
msst_wide_bayes_r74 NA NA NA NA
msst_long_bayes_r74 NA NA NA 85726.154
cuts_wide_ml_r74 79390.201 79442.304 79379.139 NA
cuts_long_ml_r74 79390.201 79524.191 79460.637 NA
cuts_wide_bayes_r74 NA NA NA NA
cuts_long_bayes_r74 NA NA NA 78211.041
tso_wide_ml_r74 79394.815 79454.734 79382.095 NA
tso_wide_bayes_r74 NA NA NA NA
tso_long_bayes_r74 NA NA NA 70938.814
msst_wide_ml_r75 86175.956 86217.639 86167.107 NA
msst_long_ml_r75 86157.1 86264.292 86213.449 NA
msst_wide_bayes_r75 NA NA NA NA
msst_long_bayes_r75 NA NA NA 85021.103
cuts_wide_ml_r75 79420.956 79473.06 79409.895 NA
cuts_long_ml_r75 79420.956 79554.947 79491.392 NA
cuts_wide_bayes_r75 NA NA NA NA
cuts_long_bayes_r75 NA NA NA 78243.01
tso_wide_ml_r75 79425.626 79485.545 79412.905 NA
tso_wide_bayes_r75 NA NA NA NA
tso_long_bayes_r75 NA NA NA 71136.692
msst_wide_ml_r76 86049.41 86091.093 86040.561 NA
msst_long_ml_r76 86031.478 86138.67 86087.827 NA
msst_wide_bayes_r76 NA NA NA NA
msst_long_bayes_r76 NA NA NA 84964.866
cuts_wide_ml_r76 79266.943 79319.046 79255.881 NA
cuts_long_ml_r76 79266.943 79400.933 79337.379 NA
cuts_wide_bayes_r76 NA NA NA NA
cuts_long_bayes_r76 NA NA NA 78112.386
tso_wide_ml_r76 79269.374 79329.293 79256.653 NA
tso_wide_bayes_r76 NA NA NA NA
tso_long_bayes_r76 NA NA NA 70797.043
msst_wide_ml_r77 85931.574 85973.257 85922.725 NA
msst_long_ml_r77 85913.384 86020.576 85969.733 NA
msst_wide_bayes_r77 NA NA NA NA
msst_long_bayes_r77 NA NA NA 84827.072
cuts_wide_ml_r77 79126.359 79178.462 79115.297 NA
cuts_long_ml_r77 79126.359 79260.349 79196.795 NA
cuts_wide_bayes_r77 NA NA NA NA
cuts_long_bayes_r77 NA NA NA 77966.059
tso_wide_ml_r77 79131.07 79190.989 79118.349 NA
tso_wide_bayes_r77 NA NA NA NA
tso_long_bayes_r77 NA NA NA 70543.282
msst_wide_ml_r78 85997.19 86038.873 85988.341 NA
msst_long_ml_r78 85979.525 86086.717 86035.874 NA
msst_wide_bayes_r78 NA NA NA NA
msst_long_bayes_r78 NA NA NA 84938.823
cuts_wide_ml_r78 79234.16 79286.263 79223.098 NA
cuts_long_ml_r78 79234.16 79368.15 79304.596 NA
cuts_wide_bayes_r78 NA NA NA NA
cuts_long_bayes_r78 NA NA NA 78106.164
tso_wide_ml_r78 79234.439 79294.358 79221.718 NA
tso_wide_bayes_r78 NA NA NA NA
tso_long_bayes_r78 NA NA NA 70937.15
msst_wide_ml_r79 87284.201 87325.884 87275.352 NA
msst_long_ml_r79 87265.347 87372.54 87321.696 NA
msst_wide_bayes_r79 NA NA NA NA
msst_long_bayes_r79 NA NA NA 86156.975
cuts_wide_ml_r79 79322.601 79374.705 79311.54 NA
cuts_long_ml_r79 79322.601 79456.592 79393.037 NA
cuts_wide_bayes_r79 NA NA NA NA
cuts_long_bayes_r79 NA NA NA 78129.752
tso_wide_ml_r79 79324.218 79384.137 79311.498 NA
tso_wide_bayes_r79 NA NA NA NA
tso_long_bayes_r79 NA NA NA 70925.973
msst_wide_ml_r80 87634.365 87676.047 87625.515 NA
msst_long_ml_r80 87615.911 87723.104 87672.26 NA
msst_wide_bayes_r80 NA NA NA NA
msst_long_bayes_r80 NA NA NA 86502.522
cuts_wide_ml_r80 79332.797 79384.9 79321.735 NA
cuts_long_ml_r80 79332.797 79466.787 79403.233 NA
cuts_wide_bayes_r80 NA NA NA NA
cuts_long_bayes_r80 NA NA NA 78128.762
tso_wide_ml_r80 79337.558 79397.477 79324.837 NA
tso_wide_bayes_r80 NA NA NA NA
tso_long_bayes_r80 NA NA NA 70949.827
msst_wide_ml_r81 85939.547 85981.23 85930.698 NA
msst_long_ml_r81 85921.48 86028.672 85977.829 NA
msst_wide_bayes_r81 NA NA NA NA
msst_long_bayes_r81 NA NA NA 84807.698
cuts_wide_ml_r81 78643.137 78695.24 78632.075 NA
cuts_long_ml_r81 78643.137 78777.127 78713.572 NA
cuts_wide_bayes_r81 NA NA NA NA
cuts_long_bayes_r81 NA NA NA 77451.855
tso_wide_ml_r81 78646.86 78706.779 78634.14 NA
tso_wide_bayes_r81 NA NA NA NA
tso_long_bayes_r81 NA NA NA 70312.415
msst_wide_ml_r82 86074.158 86115.84 86065.308 NA
msst_long_ml_r82 86053.976 86161.168 86110.324 NA
msst_wide_bayes_r82 NA NA NA NA
msst_long_bayes_r82 NA NA NA 84890.238
cuts_wide_ml_r82 79238.8 79290.904 79227.739 NA
cuts_long_ml_r82 79238.8 79372.791 79309.236 NA
cuts_wide_bayes_r82 NA NA NA NA
cuts_long_bayes_r82 NA NA NA 78080.146
tso_wide_ml_r82 79244.317 79304.236 79231.596 NA
tso_wide_bayes_r82 NA NA NA NA
tso_long_bayes_r82 NA NA NA 70882.923
msst_wide_ml_r83 86347.736 86389.419 86338.887 NA
msst_long_ml_r83 86329.877 86437.069 86386.226 NA
msst_wide_bayes_r83 NA NA NA NA
msst_long_bayes_r83 NA NA NA 85259.583
cuts_wide_ml_r83 78914.226 78966.33 78903.165 NA
cuts_long_ml_r83 78914.226 79048.217 78984.662 NA
cuts_wide_bayes_r83 NA NA NA NA
cuts_long_bayes_r83 NA NA NA 77754.8
tso_wide_ml_r83 78918.032 78977.951 78905.311 NA
tso_wide_bayes_r83 NA NA NA NA
tso_long_bayes_r83 NA NA NA 70392.384
msst_wide_ml_r84 85460.503 85502.186 85451.654 NA
msst_long_ml_r84 85442.893 85550.085 85499.242 NA
msst_wide_bayes_r84 NA NA NA NA
msst_long_bayes_r84 NA NA NA 84388.308
cuts_wide_ml_r84 78952.394 79004.498 78941.333 NA
cuts_long_ml_r84 78952.394 79086.385 79022.83 NA
cuts_wide_bayes_r84 NA NA NA NA
cuts_long_bayes_r84 NA NA NA 77817.85
tso_wide_ml_r84 78954.222 79014.141 78941.501 NA
tso_wide_bayes_r84 NA NA NA NA
tso_long_bayes_r84 NA NA NA 70661.558
msst_wide_ml_r85 86085.239 86126.922 86076.39 NA
msst_long_ml_r85 86067.526 86174.718 86123.875 NA
msst_wide_bayes_r85 NA NA NA NA
msst_long_bayes_r85 NA NA NA 85003.366
cuts_wide_ml_r85 79160.675 79212.778 79149.613 NA
cuts_long_ml_r85 79160.675 79294.665 79231.11 NA
cuts_wide_bayes_r85 NA NA NA NA
cuts_long_bayes_r85 NA NA NA 78004.294
tso_wide_ml_r85 79166.504 79226.423 79153.783 NA
tso_wide_bayes_r85 NA NA NA NA
tso_long_bayes_r85 NA NA NA 70720.481
msst_wide_ml_r86 86270.74 86312.423 86261.891 NA
msst_long_ml_r86 86252.394 86359.586 86308.743 NA
msst_wide_bayes_r86 NA NA NA NA
msst_long_bayes_r86 NA NA NA 85154.888
cuts_wide_ml_r86 78970.508 79022.611 78959.446 NA
cuts_long_ml_r86 78970.508 79104.498 79040.944 NA
cuts_wide_bayes_r86 NA NA NA NA
cuts_long_bayes_r86 NA NA NA 77803.481
tso_wide_ml_r86 78975.396 79035.315 78962.676 NA
tso_wide_bayes_r86 NA NA NA NA
tso_long_bayes_r86 NA NA NA 70694.273
msst_wide_ml_r87 86012.643 86054.326 86003.794 NA
msst_long_ml_r87 85994.199 86101.392 86050.548 NA
msst_wide_bayes_r87 NA NA NA NA
msst_long_bayes_r87 NA NA NA 84887.556
cuts_wide_ml_r87 78971.845 79023.949 78960.784 NA
cuts_long_ml_r87 78971.845 79105.836 79042.281 NA
cuts_wide_bayes_r87 NA NA NA NA
cuts_long_bayes_r87 NA NA NA 77807.06
tso_wide_ml_r87 78970.271 79030.19 78957.55 NA
tso_wide_bayes_r87 NA NA NA NA
tso_long_bayes_r87 NA NA NA 70566.329
msst_wide_ml_r88 86349.092 86390.774 86340.242 NA
msst_long_ml_r88 86330.761 86437.954 86387.11 NA
msst_wide_bayes_r88 NA NA NA NA
msst_long_bayes_r88 NA NA NA 85239.676
cuts_wide_ml_r88 79022.747 79074.851 79011.686 NA
cuts_long_ml_r88 79022.747 79156.738 79093.183 NA
cuts_wide_bayes_r88 NA NA NA NA
cuts_long_bayes_r88 NA NA NA 77855.826
tso_wide_ml_r88 79027.746 79087.665 79015.025 NA
tso_wide_bayes_r88 NA NA NA NA
tso_long_bayes_r88 NA NA NA 70541.921
msst_wide_ml_r89 85975.971 86017.654 85967.122 NA
msst_long_ml_r89 85957.973 86065.166 86014.322 NA
msst_wide_bayes_r89 NA NA NA NA
msst_long_bayes_r89 NA NA NA 84881.869
cuts_wide_ml_r89 78892.132 78944.236 78881.071 NA
cuts_long_ml_r89 78892.132 79026.123 78962.568 NA
cuts_wide_bayes_r89 NA NA NA NA
cuts_long_bayes_r89 NA NA NA 77738.3
tso_wide_ml_r89 78894.096 78954.015 78881.375 NA
tso_wide_bayes_r89 NA NA NA NA
tso_long_bayes_r89 NA NA NA 70395.206
msst_wide_ml_r90 86100.064 86141.746 86091.214 NA
msst_long_ml_r90 86081.877 86189.07 86138.226 NA
msst_wide_bayes_r90 NA NA NA NA
msst_long_bayes_r90 NA NA NA 84991.342
cuts_wide_ml_r90 79304.246 79356.35 79293.185 NA
cuts_long_ml_r90 79304.246 79438.237 79374.682 NA
cuts_wide_bayes_r90 NA NA NA NA
cuts_long_bayes_r90 NA NA NA 78148.528
tso_wide_ml_r90 79306.812 79366.731 79294.092 NA
tso_wide_bayes_r90 NA NA NA NA
tso_long_bayes_r90 NA NA NA 70902.071
msst_wide_ml_r91 85697.836 85739.519 85688.987 NA
msst_long_ml_r91 85681.399 85788.591 85737.748 NA
msst_wide_bayes_r91 NA NA NA NA
msst_long_bayes_r91 NA NA NA 84644.277
cuts_wide_ml_r91 78883.133 78935.237 78872.072 NA
cuts_long_ml_r91 78883.133 79017.124 78953.569 NA
cuts_wide_bayes_r91 NA NA NA NA
cuts_long_bayes_r91 NA NA NA 77723.975
tso_wide_ml_r91 78882.712 78942.631 78869.991 NA
tso_wide_bayes_r91 NA NA NA NA
tso_long_bayes_r91 NA NA NA 70524.697
msst_wide_ml_r92 86718.315 86759.998 86709.466 NA
msst_long_ml_r92 86699.978 86807.17 86756.326 NA
msst_wide_bayes_r92 NA NA NA NA
msst_long_bayes_r92 NA NA NA 85618.136
cuts_wide_ml_r92 78903.912 78956.016 78892.851 NA
cuts_long_ml_r92 78903.912 79037.903 78974.348 NA
cuts_wide_bayes_r92 NA NA NA NA
cuts_long_bayes_r92 NA NA NA 77714.18
tso_wide_ml_r92 78908.68 78968.599 78895.959 NA
tso_wide_bayes_r92 NA NA NA NA
tso_long_bayes_r92 NA NA NA 70412.713
msst_wide_ml_r93 86578.311 86619.994 86569.462 NA
msst_long_ml_r93 86560.66 86667.852 86617.009 NA
msst_wide_bayes_r93 NA NA NA NA
msst_long_bayes_r93 NA NA NA 85505.393
cuts_wide_ml_r93 79438.886 79490.989 79427.824 NA
cuts_long_ml_r93 79438.886 79572.876 79509.322 NA
cuts_wide_bayes_r93 NA NA NA NA
cuts_long_bayes_r93 NA NA NA 78293.544
tso_wide_ml_r93 79443.384 79503.303 79430.663 NA
tso_wide_bayes_r93 NA NA NA NA
tso_long_bayes_r93 NA NA NA 71019.974
msst_wide_ml_r94 86444.18 86485.863 86435.331 NA
msst_long_ml_r94 86427.022 86534.214 86483.371 NA
msst_wide_bayes_r94 NA NA NA NA
msst_long_bayes_r94 NA NA NA 85362.095
cuts_wide_ml_r94 79106.891 79158.995 79095.83 NA
cuts_long_ml_r94 79106.891 79240.882 79177.327 NA
cuts_wide_bayes_r94 NA NA NA NA
cuts_long_bayes_r94 NA NA NA 77913.958
tso_wide_ml_r94 79110.557 79170.476 79097.836 NA
tso_wide_bayes_r94 NA NA NA NA
tso_long_bayes_r94 NA NA NA 70488.403
msst_wide_ml_r95 85887.812 85929.495 85878.963 NA
msst_long_ml_r95 85869.626 85976.818 85925.975 NA
msst_wide_bayes_r95 NA NA NA NA
msst_long_bayes_r95 NA NA NA 84769.126
cuts_wide_ml_r95 79109.502 79161.605 79098.44 NA
cuts_long_ml_r95 79109.502 79243.492 79179.938 NA
cuts_wide_bayes_r95 NA NA NA NA
cuts_long_bayes_r95 NA NA NA 77953.723
tso_wide_ml_r95 79111.687 79171.606 79098.966 NA
tso_wide_bayes_r95 NA NA NA NA
tso_long_bayes_r95 NA NA NA 70722.777
msst_wide_ml_r96 87021.835 87063.518 87012.986 NA
msst_long_ml_r96 87004.12 87111.313 87060.469 NA
msst_wide_bayes_r96 NA NA NA NA
msst_long_bayes_r96 NA NA NA 85912.452
cuts_wide_ml_r96 79439.074 79491.177 79428.012 NA
cuts_long_ml_r96 79439.074 79573.064 79509.51 NA
cuts_wide_bayes_r96 NA NA NA NA
cuts_long_bayes_r96 NA NA NA 78227.333
tso_wide_ml_r96 79444.254 79504.173 79431.533 NA
tso_wide_bayes_r96 NA NA NA NA
tso_long_bayes_r96 NA NA NA 71000.592
msst_wide_ml_r97 85793.871 85835.554 85785.022 NA
msst_long_ml_r97 85775.841 85883.033 85832.19 NA
msst_wide_bayes_r97 NA NA NA NA
